generation;fitness;time
0;211.08598395619512
1;2342.850006567725;686
2;1899.773855605756;1037
3;2229.0858040348344;1382
4;1896.6051592546376;1725
5;2206.5535381182235;2066
6;1869.872654157573;2394
7;2206.5535381182235;2735
8;1869.872654157573;3074
9;2185.760526521325;3418
10;1894.3737335054675;3756
11;2177.826051595053;4099
12;1812.2358720820114;4428
13;2188.5226005800714;4771
14;1894.7873484982194;5113
15;2180.378962908331;5461
16;1870.2978199915144;5799
17;2186.0559641825075;6143
18;1831.248993579127;6472
19;2185.1033662518566;6825
20;1872.2927145584679;7163
21;2177.4880225213897;7508
22;1865.252520270627;7848
23;2181.3301704298324;8194
24;1865.252520270627;8526
25;2170.7258208347603;8869
26;1832.5054829441096;9207
27;2182.3360506199238;9557
28;1825.2002466680942;9900
29;2183.222336052245;10247
30;1825.2002466680942;10593
31;2184.251289272268;10933
32;1825.2002466680942;11275
33;2184.253735784664;11626
34;1808.8404801606903;11969
35;2183.5084650589783;12319
36;1820.4645104490462;12664
37;2172.542898170704;13013
38;1823.8615829716298;13362
39;2172.5306039269785;13703
40;1806.723878023236;14058
41;2157.3234350501557;14416
42;1806.723878023236;14765
43;2160.179342344716;15117
44;1820.5358502768784;15467
45;2170.8778008355994;15822
46;1768.7018611756257;16175
47;2165.7177982004264;16515
48;1826.588414143415;16865
49;2166.1595699198874;17217
50;1823.0718281145798;17568
51;2120.3681816823323;17928
52;1821.8912769583176;18276
53;2110.8729742767187;18631
54;1819.951575624068;18979
55;2161.5578668961493;19337
56;1828.3617541030071;19677
57;2141.312271775617;20041
58;1822.180049025121;20395
59;2118.316925665857;20749
60;1821.5199020666653;21100
61;2120.382862000405;21455
62;1820.7606687298912;21807
63;2108.173751230126;22159
64;1803.2470020866638;22514
65;2108.173751230126;22857
66;1821.7614306042917;23213
67;2101.661103821347;23566
68;1816.9672105325897;23924
69;2111.2091214827296;24280
70;1796.6035395383235;24638
71;2118.3860855001712;24998
72;1827.9188448103328;25355
73;2114.084500711701;25709
74;1821.9244473424887;26058
75;2103.0908612661183;26412
76;1805.3343542313498;26753
77;2098.495772221481;27111
78;1815.1493311603824;27467
79;2109.8070562149765;27821
80;1808.3477710478562;28172
81;2109.8070562149765;28526
82;1817.1678676526735;28878
83;2109.8070562149765;29234
84;1804.8714135396433;29591
85;2109.8070562149765;29952
86;1760.7088725143713;30302
87;2111.009231696918;30651
88;1804.6646356590365;31012
89;2107.959455932722;31369
90;1790.4782002555767;31720
91;2090.9962893337133;32078
92;1803.8077254956859;32427
93;2090.996260073231;32785
94;1767.257779042124;33144
95;2090.996180244236;33505
96;1803.8077254956859;33862
97;2110.475730403394;34223
98;1762.5275670614255;34585
99;2109.2263519759204;34950
100;1747.4471693821797;35303
101;2107.032608422396;35667
102;1771.4328629867587;36031
103;2110.160426744006;36392
104;1771.4328629867587;36751
105;2112.5900130703;37115
106;1771.0732576697835;37478
107;2110.148943249318;37845
108;1786.6796014591566;38203
109;2105.0706962009913;38575
110;1795.4736210288195;38941
111;2101.7733881390295;39301
112;1788.1560584601343;39660
113;2093.3011715389844;40026
114;1759.6210566363843;40387
115;2096.9119160023024;40745
116;1759.6210566363843;41113
117;2100.6766237017036;41474
118;1759.6210566363843;41832
119;2090.185562911893;42195
120;1759.6210566363843;42556
121;2073.6999031071546;42924
122;1759.6210566363843;43286
123;2073.6999031071546;43651
124;1759.918959081421;44015
125;2099.014209938828;44383
126;1759.918959081421;44743
127;2107.6053158424606;45108
128;1734.1177970667225;45479
129;2103.2838480828186;45853
130;1734.1177970667225;46222
131;2105.5589081704748;46599
132;1734.1177970667225;46968
133;2102.7199930314964;47344
134;1734.1177970667225;47721
135;2098.0876195560227;48101
136;1727.3742061500407;48478
137;2097.568719539968;48870
138;1734.1177970667225;49252
139;2097.5753210901908;49639
140;1734.1177970667225;50028
141;2092.3688166584066;50419
142;1734.1177970667225;50812
143;2092.3688166584066;51206
144;1735.6689320758312;51590
145;2092.3688166584066;51985
146;1786.301358080919;52369
147;2092.3688166584066;52763
148;1785.097595647333;53150
149;2090.589387227453;53544
150;1781.2696265467619;53936
151;2077.568810404649;54344
152;1762.1315280335518;54731
153;2077.568810404649;55124
154;1768.8558679553935;55512
155;2077.568810404649;55902
156;1741.9214310942834;56287
157;2084.138345780563;56678
158;1762.3197241972734;57066
159;2084.138342797469;57466
160;1762.319685089486;57853
161;2029.9623132665631;58245
162;1768.8758708620906;58633
163;2078.8973522904894;59024
164;1744.0399335142588;59407
165;2056.1261415990634;59794
166;1772.3787961412274;60177
167;2035.651946366426;60564
168;1760.321032406311;60949
169;2068.2728404823883;61355
170;1764.17269421206;61742
171;2067.750862271425;62138
172;1764.1725610089234;62524
173;2062.762904188114;62916
174;1758.7832884226827;63304
175;2063.6375784437187;63694
176;1761.5936765419824;64089
177;2059.765743361109;64489
178;1752.4675599534457;64877
179;2057.6997033608336;65273
180;1748.29635082713;65660
181;2055.5376962442588;66054
