generation;fitness;time
0;214.9134413525803
1;2398.021436541335;687
2;1923.3083642712118;1033
3;2182.4158369559964;1380
4;1890.2600316352587;1723
5;2178.5556276020548;2070
6;1895.3691019060504;2396
7;2169.4914044202565;2743
8;1895.285010638079;3085
9;2192.033067342546;3436
10;1892.8926827881548;3775
11;2193.8921119091506;4122
12;1868.5150787183752;4463
13;2150.161878275547;4795
14;1891.6931659155312;5144
15;2171.6253602952197;5494
16;1882.8352328977855;5836
17;2154.308570574632;6181
18;1828.9968178434501;6525
19;2157.8047743021657;6858
20;1856.6667502523903;7200
21;2097.048566258254;7549
22;1860.0463933903611;7888
23;2148.3080922311187;8235
24;1849.9225002720245;8575
25;2115.405206451856;8920
26;1856.0550415158427;9251
27;2137.899910309344;9605
28;1848.5505994401553;9951
29;2137.572030994094;10296
30;1791.6321351114289;10641
31;2101.2571740673093;10988
32;1827.9187869345697;11332
33;2079.387631341679;11670
34;1774.974878179287;12011
35;2140.6261849996445;12358
36;1814.1761563623954;12708
37;2145.283042097921;13065
38;1833.144447411612;13414
39;2137.643261172878;13770
40;1834.2810712875612;14104
41;2137.643261172878;14459
42;1805.1331532078264;14805
43;2130.5379004561696;15159
44;1806.0747510747956;15506
45;2137.643261172878;15854
46;1811.8107504938685;16201
47;2134.217271007199;16552
48;1804.766019729461;16889
49;2137.643261172878;17240
50;1780.1904964043636;17595
51;2137.643261172878;17951
52;1779.2287767533624;18303
53;2107.5272468825087;18654
54;1779.4077627700924;19000
55;2085.6235013186983;19355
56;1779.2574690650754;19701
57;2094.784845763132;20055
58;1769.7340340328294;20404
59;2163.912049393951;20756
60;1778.635045093213;21106
61;2163.912049393951;21458
62;1770.4860505975937;21806
63;2161.4399191363486;22166
64;1758.2487742647231;22523
65;2180.0865619211563;22880
66;1758.1320182414383;23223
67;2178.7034594077395;23579
68;1758.2137640446645;23932
69;2180.0865619211563;24294
70;1764.1716861287057;24648
71;2175.5586652190877;25010
72;1760.0301081970424;25361
73;2162.5029471715875;25720
74;1758.2709769051507;26078
75;2156.540412803751;26439
76;1756.5250473120905;26783
77;2176.167209184491;27142
78;1763.7073358981443;27496
79;2170.943952047888;27854
80;1763.719700404925;28207
81;2172.466677801131;28566
82;1760.371945824883;28922
83;2162.812929277259;29280
84;1762.8393840107606;29631
85;2163.93754199736;29986
86;1762.97595364786;30337
87;2149.428797901867;30691
88;1759.0837834895678;31044
89;2142.695607657721;31403
90;1764.2748256211307;31763
91;2138.3843856050903;32125
92;1759.04945100113;32478
93;2136.509025414648;32842
94;1764.7762456958692;33197
95;2138.8669009574114;33558
96;1764.1366420679362;33911
97;2153.898926177194;34270
98;1764.037381617783;34620
99;2155.1659863355367;34978
100;1763.9308623617171;35336
101;2139.1027916444255;35699
102;1763.878899604778;36060
103;2148.3092713219394;36422
104;1763.5150317325565;36781
105;2147.732431315298;37149
106;1755.6213764431857;37513
107;2134.134939356755;37883
108;1751.3965199822824;38252
109;2148.2260597394693;38619
110;1763.5139727762128;38994
