generation;fitness;time
0;220.05334036375257
1;2614.3876807299334;707
2;1980.480063273773;1050
3;2181.1759322877792;1396
4;1895.9526074716293;1739
5;2175.4431931484337;2069
6;1897.8782929503275;2410
7;2168.290325810612;2760
8;1897.8609760060058;3098
9;2177.6838449563847;3449
10;1875.4161620033783;3790
11;2176.2372510249393;4136
12;1836.3878674413436;4477
13;2176.266222363947;4832
14;1840.512203928573;5167
15;2174.241541900826;5513
16;1856.912778032003;5854
17;2129.173044875487;6198
18;1884.1797171998658;6536
19;2126.9133443061182;6881
20;1840.699819812757;7215
21;2172.351490137781;7561
22;1823.809819398311;7898
23;2164.669443379898;8241
24;1816.9064247304816;8582
25;2173.4475316511525;8928
26;1823.2506448905156;9270
27;2159.515763525429;9614
28;1823.5000704458616;9957
29;2157.2482224652626;10299
30;1822.6553093058542;10644
31;2161.261530046841;10991
32;1822.6185734309388;11335
33;2145.7601455687304;11686
34;1822.7927458720244;12024
35;2141.708052015393;12371
36;1822.8231410119108;12715
37;2137.532916905362;13068
38;1881.820862683227;13418
39;2137.532929510723;13766
40;1884.5465879699807;14112
41;2134.259845083061;14456
42;1880.4629689593621;14797
43;2137.3856705111807;15146
44;1834.1127926272895;15489
45;2134.8257432576775;15842
46;1795.525735544146;16186
47;2131.1476380425097;16527
48;1823.0121415753304;16883
49;2150.8490259466403;17240
50;1820.484825770616;17585
51;2131.9733080019296;17936
52;1821.9819479383123;18284
53;2131.897336776021;18634
54;1818.7382349577367;18984
55;2160.324307303914;19333
56;1818.5443894415746;19686
57;2173.8810733490095;20036
58;1818.7382349577367;20386
59;2170.7982933628996;20738
60;1818.7219878759608;21096
61;2174.6257607910675;21452
62;1818.7382349577367;21800
63;2170.2578011702767;22144
64;1817.586756199814;22494
65;2168.3736057330007;22846
66;1821.5539849957736;23196
67;2165.3422909467595;23552
68;1821.3433816570328;23909
69;2172.887452551531;24267
70;1801.488641923145;24618
71;2169.5244233290273;24975
72;1824.1067494249203;25328
73;2159.094046712838;25688
74;1821.0265972212276;26041
75;2159.418018734153;26405
76;1819.6208488803607;26758
77;2150.636261404559;27117
78;1819.7660059530021;27471
79;2149.9223771217717;27829
80;1820.49924128758;28184
81;2142.7600258355023;28544
82;1820.2786002418802;28899
83;2142.5981866858597;29263
84;1818.5628561199183;29614
85;2142.70966904006;29971
86;1819.7098853959897;30323
87;2109.14374513695;30675
88;1813.7902785466813;31029
89;2160.4771670698933;31390
90;1813.7940262831432;31749
91;2151.8150816525695;32097
92;1813.7767997945655;32455
93;2151.8150816525695;32814
94;1813.795020190334;33166
95;2151.5086102544396;33525
96;1818.6321431069603;33882
97;2147.379909084625;34246
98;1810.3419149251888;34600
99;2151.8150816525695;34957
100;1818.2712931066562;35311
101;2150.5622265479683;35673
102;1817.4001471717222;36031
103;2149.9842133905704;36392
104;1820.5618843296045;36752
105;2142.9807850426478;37115
106;1820.3683362810186;37472
107;2151.8150816525695;37836
108;1820.536301681035;38187
109;2130.832480201426;38544
110;1820.5357177792037;38898
111;2128.3064467176296;39257
112;1802.5049614319676;39612
113;2117.8930710034056;39969
114;1819.4338118978685;40319
115;2134.8021968526064;40675
116;1819.4451376551156;41030
117;2139.0065206063828;41401
118;1820.532462954913;41760
119;2123.251786239412;42124
120;1820.4076952897121;42479
121;2101.5179621668944;42835
122;1820.5278345032723;43189
123;2145.9163808730295;43552
124;1820.5122385929224;43909
125;2105.705694990098;44262
126;1817.6641623888024;44624
127;2104.8326109738787;44979
