generation;fitness
0;200.835904387414
1;2077.6994260501583
2;1807.523139486726
3;2077.6994260501583
4;1804.5190808679556
5;2029.0845238167828
6;1799.8267416608826
7;1977.558787704309
8;1785.5494366642752
9;1952.55762129779
10;1779.5006320706282
11;1966.9815652617708
12;1777.286120259214
13;1946.0567849452077
14;1751.5934946900188
15;1955.6901712510037
16;1775.5300484791396
17;1964.3007306937006
18;1769.453433997905
19;1962.6932583681607
20;1769.3690540250318
21;1946.6310170425497
22;1773.034019823316
23;1944.6114764466947
24;1775.3985187141454
25;1944.8247107282023
26;1753.0987256602969
27;1944.1022741341494
28;1753.0987256602969
29;1929.6399667699122
30;1753.0987256602969
31;1929.6399656993851
32;1767.7666436298416
33;1929.6394808150499
34;1760.2415456491467
35;1929.639394311581
36;1771.7603734264326
37;1929.6372557946497
38;1769.021806680268
39;1929.6390604551425
40;1771.2757480962941
41;1929.6388669322519
42;1758.356554769783
43;1929.6400560883994
44;1768.7435046474532
45;1928.1948973139547
46;1769.4223309891945
47;1922.638186740112
48;1770.2833851928126
49;1923.2093176389187
50;1770.2833922471648
51;1923.2093176389187
52;1771.6580359032198
53;1922.8884871533194
54;1770.3045821450519
55;1914.5790101760674
56;1770.3045821450519
57;1911.8054059901556
58;1770.3045821450519
59;1922.8884871533194
60;1770.3045821450519
61;1922.8884871533194
62;1770.3045821450519
63;1922.8884871533194
64;1770.2696297618004
65;1922.8884871533194
66;1770.3045821450519
67;1922.8884871533194
68;1770.3045821450519
69;1922.8884871533194
70;1773.1415731329819
71;1922.8884871533194
72;1772.474153158089
73;1922.8235595534861
74;1771.464668172681
75;1922.2214871307838
76;1740.0089019330414
77;1922.1530960211173
78;1755.133711181315
79;1922.1530752682015
80;1746.9655936066763
81;1922.1530715717188
82;1746.9655936066763
83;1924.6871430289143
84;1755.7547238454736
85;1924.610534448949
86;1761.9828627318122
87;1924.6543241054935
88;1762.284881944255
89;1929.372690204814
90;1750.330080153102
91;1929.2920929041898
92;1735.5698769862872
93;1917.2147529186739
94;1735.823050994733
95;1917.1662161601535
96;1735.1247060578946
97;1917.1304193095036
98;1734.9280358730996
99;1916.8341799872144
100;1735.19275086655
101;1883.6895717623813
102;1737.8608347541203
103;1883.6895604249519
104;1737.1259604353186
105;1883.6894458717254
106;1736.14136491308
107;1883.688612238344
108;1736.9281745877336
109;1883.6895025490214
110;1737.1501579919232
111;1883.689504413896
112;1737.0234530418581
113;1876.7186145821365
114;1736.2979190471383
115;1876.7132056363473
116;1736.1120110441684
117;1876.7184260476433
118;1732.4093229889568
119;1876.7184240622903
120;1729.5799061163336
121;1876.7184223340355
122;1732.1469304485836
123;1876.4721188866556
124;1731.6144797034488
125;1876.4267708091213
126;1719.9954718763931
127;1877.9913985028245
128;1703.168411018834
129;1877.9914478687176
130;1736.965021717281
131;1874.0474402352702
132;1704.7499291965041
133;1885.9958505869934
134;1732.1810761850106
135;1884.9528053551394
136;1731.696694930392
137;1891.204230814096
138;1731.1914745097943
139;1891.067193841364
140;1737.3809961949196
141;1883.7478881722311
142;1741.8144277900888
143;1878.8726386706592
144;1740.6535008574688
145;1874.2427807158988
146;1731.9822125018306
147;1882.529733423964
148;1731.9822125018306
149;1890.8251216909248
150;1722.398113979158
151;1878.877594172365
152;1731.6567979917172
153;1878.8776484382036
154;1731.2085274553822
155;1878.877697734836
156;1732.892867731831
157;1878.8773020586732
158;1748.5073972812195
159;1891.6894830673755
160;1726.2305109217095
161;1885.9678162864218
162;1739.5839370288927
163;1885.9673555127358
164;1733.032104567907
165;1885.967174644837
166;1735.7588460056008
167;1885.9627364479838
168;1738.9488617040788
169;1886.1584106341952
170;1731.7030849012392
171;1885.7657481240585
172;1744.5304706073596
173;1885.8914580816117
174;1737.415086836718
175;1885.839145129036
176;1738.7918307443272
177;1885.0178957646733
178;1737.5202143404056
179;1887.158666858518
180;1737.3028876146052
181;1888.4551298774854
182;1737.480173314506
183;1887.4127054512944
184;1752.0203876347666
185;1885.872961483688
186;1751.8085059356918
187;1882.8159190134854
188;1750.6103879232287
189;1882.6075668988624
190;1746.745787785404
191;1882.341276097329
192;1743.4391435534048
193;1882.8101641298047
194;1743.0228145479832
195;1882.8490200932056
196;1747.5518135810767
197;1883.9926300776024
198;1746.748485555661
199;1879.1407688144511
200;1746.593600803031
201;1879.1436365369311
202;1744.4396230128436
203;1879.1530081997294
204;1744.0955994716544
205;1879.143856354249
206;1742.2819688901682
207;1879.2632723051277
208;1744.4186445461546
