generation;fitness
0;268.1980823507975
1;1991.067004858291
2;2096.7307166987957
3;1980.0009095792361
4;2096.7307166987957
5;1948.4057005455231
6;2097.9540781815185
7;1932.7928707572366
8;2100.5422396253134
9;1908.2430471720545
10;2091.780544186412
11;1893.1280580641564
12;2065.5096841943787
13;1871.5555010873932
14;2032.2779320894176
15;1861.5334502013222
16;2058.8831323065115
17;1844.580992830759
18;2042.1259029961632
19;1844.580992830759
20;2042.1259029961632
21;1787.8656213618615
22;2057.7077997920974
23;1783.188256046704
24;2055.4631328252976
25;1783.188256046704
26;2055.4631328252976
27;1783.188256046704
28;2053.160170353134
29;1789.615768523582
30;2043.5847324662432
31;1794.934020534932
32;2043.3740117496861
33;1810.3858981139492
34;2042.8483314996029
35;1810.3858981139492
36;2027.89994230154
37;1802.985857678261
38;2027.89994230154
39;1800.7480716248817
40;2015.897268522364
41;1790.419049817979
42;2015.897268522364
43;1797.6115708836217
44;2013.8556575946463
45;1792.0736525793882
46;2013.646028538515
47;1792.0736525793882
48;2013.321165563677
49;1792.0736525793882
50;1994.2124700704524
51;1789.0287965981288
52;1993.9440594272078
53;1786.2941593494634
54;1988.2242578397731
55;1765.8715474804453
56;1987.7196609112602
57;1778.274499515227
58;1978.3697908190045
59;1778.2005145825135
60;1987.609757273556
61;1784.3043940192242
62;1983.5378909501999
63;1773.880865642902
64;1992.1223154382947
65;1773.880865642902
66;1984.9170650255382
67;1781.6428278626308
68;1981.9522938402768
69;1780.2807065440913
70;1985.376293816362
71;1776.5367495787948
72;1979.8406392283948
73;1776.5367495787948
74;1979.8406392283948
75;1776.5367495787948
76;1974.8432392351942
77;1783.838017854301
78;1979.893968506847
79;1774.3960243684849
80;1953.957661401545
81;1774.571469625661
82;1940.938170535724
83;1763.9355513465473
84;1941.0135003356459
85;1763.1683734565408
86;1944.784799233298
87;1763.3444008678184
88;1968.0612263256733
89;1763.3444008678184
90;1965.828380216574
91;1762.4506888791411
92;1965.4877487401832
93;1762.2827760020298
94;1967.2230770032181
95;1760.7427905145414
96;1961.4691901695053
97;1760.7427905145414
98;1956.1944545873496
99;1762.4537838212707
100;1959.7483023960463
101;1761.0927794830611
102;1963.122823887105
103;1761.0927794830611
104;1963.122823887105
105;1761.0927794830611
106;1961.8929859426873
107;1760.6552220485419
108;1963.6591822269218
109;1759.0811610833662
110;1961.1488293288392
111;1759.0811610833662
112;1961.1488293288392
113;1759.0811610833662
114;1961.1488293288392
115;1759.0811610833662
116;1960.2260222167338
117;1759.8446101099846
118;1962.2408070731353
119;1759.8446101099846
120;1959.5963006747781
121;1761.3343355450418
122;1955.2126974110713
123;1761.6605404842599
124;1961.3619813553123
125;1761.660543359982
126;1956.5593040306053
127;1761.1529772944402
128;1954.0727014422928
129;1761.2480357591603
130;1953.846999768885
131;1759.522973878077
132;1948.6809313173485
133;1759.1685721182232
134;1948.4153761707146
135;1759.4035799958829
136;1948.7826482149626
137;1758.6270265739715
138;1955.6437905775438
139;1758.306972044746
140;1948.5408683510318
141;1759.4335885454989
142;1938.606621137882
143;1758.4254501583619
144;1952.1849272876034
145;1757.9086563528133
146;1953.1537102160205
147;1756.896976345427
148;1941.2370898464678
149;1756.0190951242257
150;1950.2532873768048
151;1738.7378640579302
152;1943.4609436698242
153;1750.6126473901618
154;1952.0558057145608
155;1741.0689066652787
156;1944.5271872245562
157;1737.8088898699389
158;1933.2777379251381
159;1695.8085899519842
160;1949.0152321603869
161;1747.363828510344
162;1945.8007591226678
163;1749.9904832330856
164;1941.7171576775902
165;1744.9655308517026
166;1944.203027517464
167;1750.1931945064273
168;1943.4712010667492
169;1754.5739784669934
170;1928.6042430361983
171;1752.6972257773023
172;1935.0100080988595
173;1751.2386007891619
174;1940.7481904067783
175;1751.251614634398
176;1935.0100080988595
177;1750.0633005723323
178;1935.3469144180028
179;1750.4957967253918
180;1940.040063179884
181;1750.9347723085561
182;1931.4598618295233
183;1750.60921861803
184;1931.5072869941691
185;1748.9981813353552
186;1932.0555512945632
187;1729.9743146609596
188;1938.4216159743346
189;1748.8286893382071
190;1937.1711928828397
191;1741.9992185755027
192;1938.2953599906075
193;1742.8467167041817
194;1933.6503841060273
195;1740.4253813857847
196;1933.3890678361736
197;1739.2203605246725
198;1934.5983583826146
199;1739.4401555220804
200;1934.5185984838647
201;1737.373039124467
202;1932.7100961024369
203;1738.2460542170675
204;1930.2291856040288
205;1739.4164842187313
206;1926.5478231591583
207;1737.0766371847537
208;1926.692569134065
209;1737.529252926509
210;1926.581310198497
211;1736.5187829744905
212;1926.581310198497
213;1736.5037520058431
214;1930.203900291083
215;1734.9440613508252
216;1916.7913764805007
217;1735.1033966760742
218;1921.9873274117929
