generation;fitness
0;246.38618032174386
1;1930.1578611353114
2;2113.650151473138
3;1930.1578611353114
4;2113.650151473138
5;1930.1578611353114
6;2088.9701315581697
7;1956.2443520736538
8;2074.772863130672
9;1908.4102448282563
10;2062.929492242166
11;1904.6157257806046
12;2085.5025116146735
13;1902.4752935326665
14;2065.0239022862634
15;1846.4635764983973
16;2067.0622984943084
17;1903.842492619031
18;2065.0911155854183
19;1900.3951882903673
20;2071.276239003145
21;1846.135640071016
22;2034.0650643658537
23;1869.7054351759955
24;2032.767505465848
25;1889.2004879766514
26;2032.2629482588204
27;1888.3126631267285
28;2031.646029536189
29;1845.6955544045868
30;2030.969024769453
31;1829.4202175230316
32;2032.797129215697
33;1855.171743389989
34;2025.3025481014035
35;1829.062981403623
36;2007.3722699284335
37;1795.049636856001
38;2014.3062073032313
39;1830.4251064868013
40;2022.0592500393811
41;1821.884537900654
42;2007.5625698642157
43;1817.4935186216283
44;2009.2828559567297
45;1823.9808805702887
46;2021.3924759599456
47;1820.1065660163383
48;2004.2137217627533
49;1804.0216153021054
50;2006.1933678951375
51;1795.8070139272481
52;2006.2028334309416
53;1786.2236655619256
54;2001.0462102122053
55;1772.9382986173548
56;1986.3364962614526
57;1793.4394535623974
58;1998.5252437443794
59;1775.4726452645214
60;1992.7399936522145
61;1773.0671904764897
62;2000.5529175074512
63;1773.4444895087097
64;1996.8582645970212
65;1770.029661034148
66;1982.9631266374436
67;1773.4444895087097
68;1982.8080034183367
69;1785.9729098907017
70;1990.9945562758116
71;1774.3409215843353
72;1997.905290616994
73;1781.3208192748255
74;1982.831523306915
75;1781.7818088323093
76;1982.4577531847945
77;1773.7627270380665
78;1992.9605383483406
79;1778.495875892857
80;1990.7500897947343
81;1790.9685954002114
82;1971.2126519632175
83;1786.2447178720215
84;1971.2028028711995
85;1792.238957279951
86;1958.0598816212632
87;1778.4967079625064
88;1970.9934122477573
89;1790.2854885163988
90;1970.1701281926828
91;1784.627610171081
92;1973.1002079900952
93;1786.069214112668
94;1969.7565359436094
95;1781.765945101707
96;1967.2232323939866
97;1784.7800819847532
98;1972.1822403629371
99;1782.5728552117534
100;1974.4305592874937
101;1782.5728552117534
102;1971.6006860266862
103;1777.7810136995115
104;1970.675061045415
105;1772.1691788972719
106;1964.8220562154656
107;1772.169213163157
108;1967.7945450192253
109;1772.0454214962551
110;1967.0669419055207
111;1770.577137102415
112;1959.2096716365838
113;1770.9978772013544
114;1972.1481238710826
115;1771.723431327241
116;1968.223890085173
117;1771.1586940686389
118;1967.3705118529651
119;1770.1386483986696
120;1961.1270191683843
121;1766.4678169860592
122;1963.8264354398837
123;1765.907405437186
124;1963.8259996892896
125;1764.3001029904838
126;1962.4931308626146
127;1763.2411632065746
128;1957.6962432536316
129;1754.724722721338
130;1955.9862009824544
131;1760.3595040530602
132;1956.125714732866
133;1751.3497862773875
134;1960.9261487111244
135;1751.3497862773875
136;1960.9261487111244
137;1751.3497862773875
138;1908.0421512918688
139;1753.757089006725
140;1880.7200050738795
141;1755.7585302993818
142;1918.8819344459243
143;1756.370722663504
144;1955.6197730581252
145;1756.8353693823053
146;1955.401554985723
147;1756.7644917615228
148;1955.6593370454675
149;1752.8226146553461
150;1950.6941978652167
151;1750.4475310285843
152;1948.3994708005353
153;1751.5038833943427
154;1948.8083122492142
155;1740.3365118716572
156;1946.8445767827009
157;1703.0577562605276
158;1952.9481841643767
159;1712.8354803959164
160;1947.376021765452
161;1712.8354803959164
162;1950.2671117952943
163;1710.0482493059803
164;1947.7122519628997
165;1708.2335011496762
166;1947.5564412296446
167;1712.8354803959164
168;1947.7504109825907
169;1700.354153824331
170;1946.616140229611
171;1700.4082838462543
172;1944.4529054465247
173;1708.8705185802223
174;1813.3001422830944
175;1745.9723912575703
176;1944.4068796293868
177;1735.4385729554162
178;1944.6147311109667
179;1730.525216030233
180;1942.861386378743
181;1730.2166649414094
182;1943.9527013109284
183;1730.9800580112733
184;1945.2724086922635
185;1744.365892840928
186;1943.221139049678
187;1735.431893958076
188;1942.7666380393111
189;1730.9800580112733
190;1941.9276128133486
191;1736.969847432647
192;1937.3826937086162
193;1731.085822730014
194;1935.6227577663547
195;1733.92544847473
196;1942.3843297672179
197;1731.7220064896615
198;1938.3869208577507
199;1730.9372697085778
200;1942.114504515518
201;1730.9372697085778
202;1940.3922110171368
203;1730.7239783412024
204;1940.3177155705248
205;1737.384626784701
206;1940.3922110171368
207;1737.2370626966217
208;1938.1641122967997
209;1737.2735279512494
210;1940.1335947172474
211;1735.9370907990944
212;1940.3922110171368
213;1735.9370907990944
214;1940.3922110171368
215;1735.9370907990944
216;1939.8105022418279
217;1735.9370907990944
218;1936.8554216444566
219;1735.9370907990944
220;1936.7694909922088
221;1733.8181757467712
222;1938.2273063323835
223;1733.8338096027992
224;1938.1238349857163
225;1727.4032150772716
226;1937.254519864595
227;1733.7786709969978
228;1936.8554216444566
229;1733.8842279533133
230;1937.1991195086819
231;1733.5752741072754
232;1936.7694909922088
233;1731.999488215444
234;1936.4296157492493
235;1731.831607948918
236;1933.1927387515282
237;1731.56973598519
238;1936.8466950741358
239;1731.870846761502
240;1934.2749903480942
241;1731.6414708026555
242;1934.1607268010289
243;1731.5434129111488
244;1933.7231346740386
245;1731.0576975889908
246;1933.028251422522
247;1730.4174466034765
248;1924.3519883716701
249;1729.443050997091
250;1924.3519883716701
251;1828.897861903413
252;1828.897861903413
253;1828.897861903413
254;1828.897861903413
255;1828.897861903413
256;1828.897861903413
257;1828.897861903413
258;1828.897861903413
259;1828.897861903413
260;1828.897861903413
261;1828.897861903413
262;1828.897861903413
263;1828.897861903413
264;1828.897861903413
265;1828.897861903413
266;1828.897861903413
267;1828.897861903413
268;1828.897861903413
269;1828.897861903413
270;1828.897861903413
271;1828.897861903413
272;1828.897861903413
273;1828.897861903413
274;1828.897861903413
275;1828.897861903413
276;1828.897861903413
277;1828.897861903413
278;1828.897861903413
279;1819.5396943158037
280;1819.5396943158037
281;1819.5396943158037
282;1819.5396943158037
283;1819.5396943158037
284;1819.5396943158037
285;1819.5396943158037
286;1819.5396943158037
287;1819.5396943158037
288;1819.5396943158037
289;1819.5396943158037
290;1819.5396943158037
291;1819.5396943158037
292;1819.5396943158037
293;1819.5396943158037
294;1819.5396943158037
295;1819.5396943158037
296;1819.5396943158037
297;1819.5396943158037
298;1819.5396943158037
299;1819.5396943158037
300;1819.5396943158037
301;1819.5396943158037
302;1819.5396943158037
303;1819.5396943158037
304;1819.5396943158037
305;1819.5396943158037
306;1819.5396943158037
307;1819.5396943158037
308;1819.5396943158037
309;1810.6594266498012
