generation;fitness;time
0;2266.6288955212995;8659
1;2004.5298854576088;17179
2;2142.705759390722;25475
3;1905.8863621552737;34119
4;2141.38449732363;42663
5;1909.4025460967143;50642
6;2140.8940053813585;58773
7;1909.4025460967143;67176
8;2100.559410449523;75457
9;1913.8467911778437;83603
10;2104.3424998189826;91101
11;1911.491834710807;101099
12;2104.371639125153;111447
13;1909.7934817289754;121427
14;2104.4556002853715;131785
15;1931.5015719778696;141761
16;2091.9796263433686;151217
17;1923.9322441842016;160470
18;2078.502986220698;168714
19;1918.5791097176627;177554
20;2072.74579921751;186665
21;1908.345976324981;195656
22;2072.712293317804;204891
23;1924.118341345854;214706
24;2074.6627341489425;224923
25;1915.8495508218332;234850
26;2083.736875903667;245173
27;1884.6863454961438;255044
28;2087.865069227973;264064
29;1880.28429028506;272443
30;2101.072364935728;281239
31;1878.697985677159;290262
32;2092.5796190383603;299694
33;1878.4003739074624;308784
34;2094.9710073808287;317627
35;1860.0042690717264;326740
36;2086.611519740978;335643
37;1850.8861990195796;345264
38;2077.7611482625553;354385
39;1850.8861990195796;363470
40;2077.7611482625553;372336
41;1850.8861990195796;380767
42;2077.7611482625553;387519
43;1850.8861990195796;396814
44;2077.7611482625553;405835
45;1843.0269883105975;414905
46;2085.2023256056855;424000
47;1847.8875679227297;432972
48;2083.9572044382376;440153
49;1840.972801629623;448385
50;2077.0782865611536;454707
51;1849.7965078653153;464192
52;2083.226661950197;472852
53;1830.1663826831098;481284
54;2078.0725459699865;489396
55;1831.8974485363074;497125
56;2077.912640463969;506025
57;1844.4679853942505;514577
58;2076.483506401038;523378
59;1830.7061334520708;532116
60;2076.1347929556355;541420
61;1840.7469282247619;551466
62;2071.048061971713;561009
63;1834.8375345295417;570598
64;2071.766201951929;580442
65;1834.4261965994851;590944
66;2050.8508777698908;601798
67;1833.6785647004135;612189
68;2052.6626505702716;622754
69;1832.8342004352837;633083
70;2052.6626505702716;642767
71;1833.6992937823848;652706
72;2052.6626505702716;662575
73;1815.1228116448383;672733
74;2052.6626505702716;682166
75;1825.238080616421;692564
76;2044.597799267224;702572
77;1832.6958266938445;711848
78;2049.177504025402;721362
79;1828.9510396695136;731743
80;2052.6626505702716;743412
81;1829.0149513837275;756231
82;2044.9412828232198;769620
83;1826.2725671824282;785680
84;2052.2902786973395;798732
85;1826.169426149911;808184
86;2051.1499804051355;817553
87;1822.6441448034252;826336
88;2051.1499804051355;834697
89;1826.2404154010103;844603
90;2051.1499804051355;854662
91;1823.613558137913;863550
92;2051.1499804051355;871670
93;1822.6408388489342;881324
94;2042.5512670955181;890308
95;1822.6594183463012;899578
96;2041.1676540274009;910127
97;1824.5711153628574;919959
98;2042.0823561631344;930235
99;1826.5981244023758;940284
100;2043.234657472458;949941
101;1828.7909999416047;960949
102;2043.234657472458;971409
103;1830.6343718256658;980401
104;2036.1894153627218;989421
105;1829.6979969252352;998201
106;2036.1894153627218;1008490
107;1826.7557593829442;1017519
108;2046.659934178238;1026307
109;1754.0365807014116;1036185
110;2044.2726260935863;1045095
111;1815.95663695137;1054140
112;2044.2726260935863;1063491
113;1815.95663695137;1073164
114;2044.2726260935863;1080804
115;1815.95663695137;1090570
116;2044.2726260935863;1100805
117;1815.95663695137;1110440
118;2041.3433830117006;1119265
119;1815.95663695137;1128217
120;2041.0378011920438;1137832
121;1815.95663695137;1147446
122;2020.3741861764156;1156209
123;1815.95663695137;1164373
124;2020.3741861764156;1172655
125;1815.95663695137;1182290
126;2020.371100791353;1192143
127;1825.844321199965;1201072
128;2020.126507087432;1210635
129;1825.844321199965;1220431
130;2020.126507087432;1229826
131;1814.5885930678203;1239281
132;2020.126507087432;1249584
133;1802.1302220588395;1259753
134;2015.6742365679722;1270447
135;1824.475878554528;1281257
136;2017.568614828453;1291760
137;1822.1462789397294;1302776
138;2017.568614828453;1314168
139;1819.6441401087695;1326040
140;2016.1260815398052;1337335
141;1799.0292859106498;1349121
142;2007.5288833140098;1360769
143;1800.0156591446369;1372833
144;1996.3509800884215;1385501
145;1803.9038310918363;1398601
146;2007.5288833140098;1409846
147;1800.1185978052738;1421952
148;2004.9396945192784;1435003
149;1801.5473612452467;1446868
150;1997.7107319545157;1458746
151;1790.8538898797995;1471437
152;2004.9396945192784;1482800
153;1796.6763910943519;1495758
154;2002.2543146748262;1508539
155;1784.702422078229;1522708
156;2001.7961532637657;1535524
