generation;fitness;time
0;2382.283447498679;8636
1;2012.8810563497009;17621
2;2153.016054088655;25872
3;1934.32958672215;33658
4;2154.0347622265713;42254
5;1934.32958672215;51334
6;2154.0347622265713;58757
7;1934.32958672215;66796
8;2153.6802359489843;75413
9;1929.77076286984;84565
10;2143.5779776949025;93054
11;1900.8927536702038;102463
12;2125.444268490499;112810
13;1900.8927536702038;123794
14;2118.075773879198;135038
15;1900.8507022663034;146745
16;2109.671686435084;158552
17;1897.2103128340023;171378
18;2099.5764016000207;184455
19;1887.0290931919812;196218
20;2101.7415101484394;209870
21;1885.6925981494628;224570
22;2084.220014650855;239417
23;1885.1812087744554;254646
24;2071.276362944806;269624
25;1875.516113969147;285633
26;2067.2913919566226;302198
27;1878.0225584937443;319382
28;2064.2859659305477;335347
29;1870.2475178312247;351271
30;2026.4173655450822;367410
31;1857.0780900255982;385008
32;2038.4900429955378;402378
33;1849.2094013033716;419199
34;2003.5598861501355;436114
35;1849.5297416425108;453685
36;2003.6104443102656;471087
37;1849.5855648517706;488667
38;2003.4415771274105;506023
39;1845.1529235720184;523750
40;1944.7944312204027;541412
41;1845.034525423125;559438
42;1964.5394987433215;577662
43;1842.0426040497161;596103
44;2003.391557105645;614400
45;1841.937815720586;632839
46;2003.1004738475874;650592
47;1842.650228507184;669426
48;2003.0489540496862;687687
49;1840.1884410844705;706490
50;2003.1477852524497;725294
51;1837.3526833347125;745289
52;2000.842826388614;766727
53;1838.2018381190535;791726
54;2000.4806400646269;809155
55;1845.3488145441675;825512
56;2000.4804342569646;843566
57;1823.8272137007013;860383
58;2003.6773773012158;878399
59;1850.2017846944552;895311
60;2001.6321647021823;910752
61;1835.9735623463903;927354
62;2001.2356833662345;944540
63;1788.2016833936964;961332
64;2003.0995194581187;978738
65;1812.294726793256;996297
66;2003.1143696583927;1014642
67;1836.0468207239628;1032587
68;2003.1332725902523;1049535
69;1843.872953995394;1066408
70;2003.8521992470378;1084165
71;1836.3333239361746;1103438
72;2020.114088750078;1120857
73;1843.612004832957;1135485
74;2006.6410149725598;1150808
75;1842.3566175794492;1167802
76;1985.0667830626642;1183254
77;1830.812396008626;1202624
78;2010.4778312862134;1221005
79;1840.627153775593;1239691
80;2019.7931495077269;1253523
81;1821.643383874524;1272265
82;2021.696461563005;1289359
83;1828.727250343029;1307681
84;2020.3990491878465;1323940
85;1828.6935711038598;1342361
86;2020.0882509793746;1361676
87;1845.979569532967;1378032
88;2031.7793516213196;1396444
89;1837.6166519519231;1414321
90;2008.8671511453724;1431188
91;1845.2729034093088;1447678
92;2007.566682499563;1465298
93;1842.2135223238083;1482813
94;2006.95343623363;1501490
95;1837.9180600565517;1520623
96;2007.975116579044;1538711
97;1836.2949454285383;1557874
98;1991.7402335927704;1575337
99;1837.0849034466207;1593872
100;1991.7402335928602;1611504
101;1829.187343810879;1629816
102;1995.64708395147;1647217
103;1829.1376250501246;1662663
104;1995.6470839322046;1681514
105;1829.5641240022526;1700591
106;2004.774842702336;1718035
107;1845.2756755439996;1736320
108;2027.563069311819;1754127
109;1820.7482444768095;1770547
110;2018.6506888286485;1788858
111;1820.6291988807511;1807644
112;2011.6878255033403;1826232
113;1828.3230172373458;1842073
114;2000.7614847056582;1860324
115;1836.0010795789735;1878337
116;2000.763678059342;1896916
117;1836.0013319817251;1915360
118;2000.0597837936962;1932656
119;1835.966526787009;1949979
120;2000.052910863712;1967980
121;1835.966135738073;1987958
122;2000.039187621034;2006129
123;1835.8735001994273;2024297
124;2003.7360116705524;2043242
125;1837.1777767088352;2061222
126;2006.7541872749139;2079528
127;1836.6078516446023;2097854
128;2008.0062088907957;2116460
129;1835.6633602089266;2136016
130;2016.614621761902;2154516
131;1835.0137274049855;2171899
132;1936.7900689517264;2188094
133;1834.7563466990994;2206465
134;2022.8132661015472;2223872
135;1834.7562894208936;2241717
136;2021.5396162687107;2259380
137;1834.5546526730284;2277759
138;2023.2869298232326;2296975
139;1834.055926882492;2312563
140;1999.1173978477668;2331966
141;1833.252196996521;2350978
142;1998.756169509809;2369641
143;1834.8390556980446;2388862
144;1998.9810980868144;2408862
145;1855.2940306093594;2427325
146;1998.4517370241547;2443624
147;1848.1816184863023;2463280
148;1995.2366092082166;2482651
149;1849.9557751873376;2500608
150;1993.11960454375;2519492
151;1852.9918500913097;2540334
152;1998.4934775480033;2558080
153;1849.9108547245667;2578153
154;1993.1308880371564;2597436
155;1828.3273776948356;2616254
156;1991.4197455329568;2634344
157;1837.87592399798;2652657
158;1992.6142080416168;2672429
159;1835.0593502627169;2689357
160;1992.8948859065738;2707808
161;1846.7184942731515;2726029
162;1991.8201435814644;2745723
163;1846.7277703461525;2764586
164;1991.8277575113782;2781652
165;1818.3240587301782;2801281
166;2000.3029063148151;2821221
167;1844.204031809095;2840913
168;2000.3029063148151;2860308
169;1818.389977986337;2881068
170;2000.3073229839395;2899892
171;1817.62763730241;2919735
172;1998.5861837322016;2940313
173;1825.1523116723915;2959562
174;1998.5372608665975;2979250
175;1823.8440024712281;2998910
176;1998.1243740040063;3019042
177;1833.4430128636368;3038592
178;1998.065748300813;3058093
179;1837.9298325186282;3078236
180;1994.2307063600647;3096479
181;1833.602549710795;3112517
182;1991.6824621252324;3131014
183;1830.6178586802916;3151146
184;2006.9787147523723;3170644
185;1827.5996365888404;3190494
186;2006.9862423412058;3210258
187;1825.6199574644204;3230033
188;2007.5634402134717;3249450
189;1822.3083364505821;3269978
190;2007.5160875796826;3288782
191;1822.4606810064215;3308195
192;2007.516075075815;3327839
193;1822.462351493406;3348161
194;2007.521507881035;3367717
195;1824.9017270770241;3387520
196;2007.5224031244202;3407932
197;1817.005638610323;3426504
198;2007.519386848337;3445932
199;1816.9539504690867;3467005
200;2007.515653852371;3486697
201;1816.9532631287345;3505887
202;1997.1295997723264;3525471
203;1817.9899547327293;3544899
204;1996.5657972428992;3563701
205;1817.9930772968892;3580832
206;1977.9539719601328;3600472
207;1816.3526333862983;3619581
208;1977.9805691793144;3639304
209;1817.7804538527741;3659754
210;1977.9022875372928;3679293
211;1830.246424760217;3698659
212;1977.5073570501556;3719412
213;1830.2463161631865;3737449
214;1977.9997660614738;3757277
215;1827.9673737925466;3777773
216;1976.0654392628148;3797166
217;1814.4499644125099;3815708
218;1978.1090549503776;3834290
219;1817.867211298729;3852548
220;1977.8951374463675;3870081
221;1817.8672106862653;3887056
222;2020.3837634568797;3905874
223;1810.6904111480321;3924219
224;2010.7014394243552;3943709
225;1810.664316134672;3964450
226;2010.701860149381;3983085
227;1810.6889959257603;4003261
228;2010.4215973082596;4022343
229;1810.6861195887702;4041671
230;1999.5213808441322;4061345
231;1810.6887735747139;4080324
232;1976.5039265613686;4100593
233;1808.2000007213026;4119419
234;1998.9321661695615;4138536
235;1810.6915921658265;4156953
236;1998.9400509639993;4176870
237;1810.8816979670928;4194963
238;1965.9084488587405;4213211
239;1810.8815131579738;4233260
240;1965.852100307154;4251718
241;1806.8919294493405;4271701
242;1958.2491786380617;4290732
243;1822.8644252521628;4311023
244;1965.0037247782411;4329371
245;1813.0553411603335;4348342
246;1965.00823330829;4367804
247;1810.8079387383607;4387952
248;1965.700313916502;4407451
249;1794.604984939056;4426154
250;1985.6216292320898;4445742
251;1921.4344951297032;4481623
