generation;island;fitness;time
0;0;1886.2477153122427;1108
1;0;2175.330432406541;1479
2;0;1883.9926162814406;1852
3;0;2147.9356401870587;2203
4;0;1887.0520112758907;2553
5;0;1886.1706440561745;2914
6;0;1883.5912624218138;3267
7;0;1877.8397061268813;3632
8;0;1877.8397061268813;3985
9;0;1884.8441843697112;4337
10;0;1876.3595279024546;4711
11;0;1874.876398118086;5054
12;0;1862.1924735620964;5394
13;0;1861.0325059547583;5738
14;0;1861.0325059547583;6103
15;0;1861.068659142767;6463
16;0;1837.8070892140302;6807
17;0;1855.979339293774;7159
18;0;1855.979339293774;7528
19;0;1864.3661011569584;7882
20;0;1819.7266831697455;8244
21;0;1860.3317796249416;8624
22;0;1860.3317796249416;8992
23;0;1859.5090946554603;9340
24;0;1849.9872848054558;9708
25;0;1836.5602955833185;10085
26;0;1836.5602955833185;10433
27;0;1854.2388582968827;10790
28;0;1851.129363749588;11157
29;0;1855.594534282803;11501
30;0;1844.6414686569065;11873
31;0;1857.2397893466627;12232
32;0;1832.2933293244866;12570
33;0;1832.396605222753;12933
34;0;1832.0635311295762;13304
35;0;1832.1220041171941;13686
36;0;1831.7350813492944;14063
37;0;1832.0177201541555;14444
38;0;1831.8071615613828;14793
39;0;1831.8125780510206;15179
40;0;1828.4964676726809;15546
41;0;1828.4636083907317;15908
42;0;1828.4636083907317;16257
43;0;1828.4384358959433;16605
44;0;1828.4384358959433;16979
45;0;1828.373351824551;17349
46;0;1828.286291470927;17716
47;0;1828.5359840543256;18080
48;0;1828.313159472852;18460
49;0;1828.3135032938255;18830
50;0;1827.6035468590956;19231
51;0;1828.0545196802527;19606
52;0;1827.479344912188;19973
53;0;1827.6883981856765;20351
54;0;1827.56696267354;20720
55;0;1827.6164248386667;21076
56;0;1827.561087980294;21460
57;0;1826.5606578628067;21821
58;0;1826.5606578628067;22185
59;0;1827.058158820802;22538
60;0;1826.634295765802;22925
61;0;1826.9492286135755;23301
62;0;1821.2881859913505;23679
63;0;1824.3827789872107;24045
64;0;1822.8500294576284;24420
65;0;1826.556829226471;24772
66;0;1826.1089503868686;25132
67;0;1824.5256571527682;25506
68;0;1824.5256571527682;25891
69;0;1826.8936636314854;26258
70;0;1825.7743017357107;26631
71;0;1822.8149314605657;27024
72;0;1822.8149314605657;27404
73;0;1826.6891810495763;27776
74;0;1824.4695126546217;28148
75;0;1827.0156211862334;28532
76;0;1826.73582807361;28907
77;0;1826.6155161344414;29293
78;0;1826.3100682276415;29652
79;0;1826.0170789958304;30042
80;0;1825.7697232155447;30401
81;0;1825.8102397494838;30796
82;0;1825.8102397494838;31191
83;0;1825.9301835267636;31573
84;0;1825.9301835267636;31970
85;0;1826.2218002496957;32356
86;0;1826.0193404280035;32729
87;0;1825.4872419163455;33085
88;0;1825.4872419163455;33464
89;0;1825.4872419163455;33868
90;0;1825.4872419163455;34231
91;0;1825.7300329788568;34618
92;0;1816.6466986300677;35014
93;0;1825.7300329788568;35397
94;0;1823.6205957178001;35782
95;0;1824.2905583394793;36150
96;0;1824.2905583394793;36520
97;0;1824.4795310980746;36890
98;0;1823.598683617625;37245
99;0;1824.2282207937574;37630
100;0;1824.2282207937574;38000
101;0;1825.432920624741;38386
102;0;1819.9320348614713;38757
103;0;1823.3591377258163;39142
104;0;1823.3591377258163;39547
105;0;1824.483993586385;39932
106;0;1824.483993586385;40326
107;0;1824.7006495856997;40719
108;0;1823.48685455641;41088
109;0;1824.081003690411;41480
110;0;1822.983793596405;41861
111;0;1823.5304525454362;42220
112;0;1821.6872085241382;42617
113;0;1803.6772289784083;43001
114;0;1803.6772289784083;43404
115;0;1823.2728434300293;43774
116;0;1795.2446398934799;44163
117;0;1823.1003538631267;44538
118;0;1823.0044730996287;44922
119;0;1822.1450807580188;45297
120;0;1690.6385261451758;45678
121;0;1811.4702095669893;46029
122;0;1811.4702095669893;46401
123;0;1814.5396192106846;46788
124;0;1796.9471544431192;47166
125;0;1817.7256760273406;47570
126;0;1814.7793126910046;47935
127;0;1812.646210021926;48338
128;0;1812.646210021926;48732
129;0;1796.483193702238;49113
130;0;1796.483193702238;49499
131;0;1793.8403866051904;49908
132;0;1793.8403866051904;50302
133;0;1794.6468653277154;50710
134;0;1794.6468653277154;51083
135;0;1794.8257366398225;51466
136;0;1791.2118670164868;51884
137;0;1792.5458146981887;52286
138;0;1792.3049164151191;52654
139;0;1791.4444081732831;53055
140;0;1791.4444081732831;53459
141;0;1785.1480301957538;53847
142;0;1783.2943084178178;54233
143;0;1783.550342406311;54621
144;0;1777.2481363711443;54995
145;0;1782.4518562998542;55381
146;0;1782.4518562998542;55738
147;0;1781.4742532279756;56140
148;0;1780.5994083425096;56537
149;0;1780.5343632097672;56928
150;0;1780.5343632097672;57311
151;0;1782.2420512083227;57693
152;0;1781.967183662396;58080
153;0;1781.6440503923654;58452
154;0;1779.444919863017;58854
155;0;1780.5343632097672;59256
156;0;1780.5343632097672;59622
157;0;1769.1448764103825;59996
158;0;1769.1448764103825;60367
159;0;1749.1332668023526;60771
160;0;1749.1332668023526;61158
161;0;1756.2039066225711;61527
162;0;1756.2039066225711;61892
163;0;1766.0533923007513;62273
164;0;1763.8267727530458;62633
165;0;1759.9989699109165;63022
166;0;1739.8221059149755;63415
167;0;1738.527994637507;63784
168;0;1737.4923608956217;64199
169;0;1750.0616135873177;64596
170;0;1739.8221059149755;64949
171;0;1739.8238741079253;65342
172;0;1739.8221059149755;65745
173;0;1729.6506874914514;66113
174;0;1729.6506874914514;66521
175;0;1735.1286156974197;66911
176;0;1730.1986860422007;67299
177;0;1737.2590292667392;67718
178;0;1737.2590292667392;68126
179;0;1739.8221059149755;68536
180;0;1734.5447888820556;68934
181;0;1737.8967708165978;69340
182;0;1736.169383476953;69745
183;0;1746.0706834924938;70152
184;0;1739.7244485620427;70546
185;0;1744.785386904121;70952
186;0;1740.7234646237634;71355
187;0;1745.7638570996107;71762
188;0;1742.3181847262563;72155
189;0;1725.1228349998225;72545
190;0;1725.1228349998225;72947
191;0;1725.1228349998225;73339
192;0;1725.1228349998225;73699
193;0;1725.1228349998225;74091
194;0;1725.1228349998225;74484
195;0;1725.1228349998225;74867
196;0;1725.1228349998225;75281
197;0;1725.1228349998225;75682
198;0;1725.1228349998225;76083
199;0;1713.7893171010699;76481
200;0;1713.7893171010699;76902
201;0;1723.5260680562699;77297
202;0;1723.5260680562699;77708
203;0;1719.7873575234582;78098
204;0;1712.28316402546;78485
205;0;1720.6102513330445;78882
206;0;1720.6102513330445;79278
207;0;1724.11402098933;79659
208;0;1724.11402098933;80069
209;0;1724.10576815652;80461
210;0;1724.10576815652;80829
211;0;1723.156792265361;81226
212;0;1723.156792265361;81621
213;0;1722.8742425021323;82017
214;0;1721.8954408749257;82405
215;0;1720.8507932956861;82818
216;0;1720.8507932956861;83230
217;0;1719.9534608910083;83609
218;0;1719.9534608910083;84015
219;0;1722.7503713426438;84385
220;0;1718.4822451204764;84777
221;0;1723.112802347083;85188
222;0;1719.9710933388174;85596
223;0;1724.11402098933;85987
224;0;1724.1090594728478;86397
225;0;1723.330306252775;86791
226;0;1723.330306252775;87168
227;0;1724.1090594728478;87575
228;0;1719.249609746078;87973
229;0;1720.739402580899;88359
230;0;1720.739402580899;88759
231;0;1720.2590272898576;89153
232;0;1720.2590272898576;89538
233;0;1720.2590272898576;89939
234;0;1720.2590272898576;90323
235;0;1720.2950726743327;90700
236;0;1720.2950726743327;91119
237;0;1720.4360377575179;91521
238;0;1714.1897869833256;91912
239;0;1701.0805218012283;92307
240;0;1701.0805218012283;92691
