generation;island;fitness;time
0;0;1898.7763872143598;1084
1;0;1896.5979586792093;1455
2;0;1896.5979586792093;1812
3;0;1962.073258249209;2142
4;0;1858.6180357685514;2493
5;0;2009.4656190103908;2859
6;0;1858.6180357685514;3227
7;0;1860.642744696634;3598
8;0;1860.642744696634;3965
9;0;1858.6180357685514;4332
10;0;1817.4719186774828;4693
11;0;1877.684860608831;5056
12;0;1815.5128401992101;5409
13;0;1876.9148866816947;5764
14;0;1802.9737423815634;6129
15;0;1845.3549024265826;6476
16;0;1805.6944671665215;6829
17;0;1845.3549024265826;7193
18;0;1819.2027500264758;7548
19;0;1828.9210898053057;7906
20;0;1828.9210898053057;8252
21;0;1857.7052923031138;8595
22;0;1842.3068815118477;8930
23;0;1843.0256850079315;9272
24;0;1842.9381995642775;9617
25;0;1843.0256850079315;9979
26;0;1842.9449374256108;10343
27;0;1841.7350588871416;10692
28;0;1839.5668654616227;11050
29;0;1827.2439278345355;11409
30;0;1827.2439278345355;11777
31;0;1833.9751180975275;12143
32;0;1831.6170529755607;12515
33;0;1833.7378508781164;12871
34;0;1828.5668694123235;13230
35;0;1831.6378619255056;13624
36;0;1827.2782807686817;14002
37;0;1831.7751349951836;14354
38;0;1828.5668694123235;14715
39;0;1830.0681441892816;15067
40;0;1807.4416054310511;15416
41;0;1821.2740727295613;15756
42;0;1821.2740727295613;16129
43;0;1828.3108180334875;16502
44;0;1818.8153972544012;16868
45;0;1834.1488593253453;17218
46;0;1830.061322892434;17580
47;0;1829.2527645019672;17930
48;0;1828.2939775761495;18298
49;0;1830.061322892434;18652
50;0;1824.797957843435;19014
51;0;1827.4053924851141;19379
52;0;1826.0510884890798;19749
53;0;1826.8137169214924;20106
54;0;1815.4461240530604;20483
55;0;1825.7583637344778;20834
56;0;1822.2031090585485;21210
57;0;1826.7594482752431;21637
58;0;1825.161213851241;22035
59;0;1826.2359085313508;22416
60;0;1825.5582560863472;22787
61;0;1826.5765543151942;23154
62;0;1824.8551376826467;23522
63;0;1825.6245037317;23888
64;0;1823.8653290019356;24254
65;0;1823.9359648672469;24620
66;0;1819.8140796007306;24987
67;0;1819.8537713654873;25354
68;0;1819.8537713654873;25722
69;0;1800.3754741600937;26089
70;0;1800.3197101982603;26461
71;0;1800.3067436367915;26829
72;0;1800.299370883921;27222
73;0;1800.1273248519026;27574
74;0;1800.1273248519026;27924
75;0;1800.299861248468;28278
76;0;1800.299861248468;28633
77;0;1798.0443243784523;29009
78;0;1795.4089341750766;29374
79;0;1797.2712609045645;29747
80;0;1797.2712609045645;30119
81;0;1796.0757437535754;30485
82;0;1796.0757437535754;30849
83;0;1800.2929716693986;31208
84;0;1776.0992217514226;31565
85;0;1800.3060706730062;31941
86;0;1799.8745336382399;32320
87;0;1799.2786126889027;32686
88;0;1796.989739867619;33043
89;0;1795.5313126655908;33394
90;0;1787.925544431504;33750
91;0;1791.4442056303474;34112
92;0;1791.4442056303474;34477
93;0;1797.5170857579596;34848
94;0;1797.5109686545495;35217
95;0;1797.4975620114585;35586
96;0;1797.4975620114585;35959
97;0;1797.4387172577235;36330
98;0;1795.9046405724441;36705
99;0;1795.9046405724441;37087
100;0;1795.9046405724441;37468
101;0;1796.1848237049448;37835
102;0;1795.7241293868794;38206
103;0;1795.5313126655908;38576
104;0;1795.5313126655908;38956
105;0;1795.7234160902187;39339
106;0;1795.6304773319691;39710
107;0;1795.6285000218559;40090
108;0;1795.6284990795016;40474
109;0;1795.6304428211274;40837
110;0;1795.6304428211274;41203
111;0;1795.6271413540824;41587
112;0;1792.6989547428095;41971
113;0;1795.2552127878382;42341
114;0;1795.2552127878382;42709
115;0;1795.255215583219;43068
116;0;1795.2552132916837;43436
117;0;1787.769859638254;43805
118;0;1787.769859638254;44180
119;0;1795.2552133685826;44550
120;0;1795.2551950797733;44928
121;0;1795.2552072800556;45301
122;0;1795.2552072800556;45673
123;0;1794.9030177942968;46054
124;0;1794.9030177942968;46440
125;0;1795.2412701408161;46821
126;0;1795.2412701408161;47204
127;0;1791.2184752717708;47586
128;0;1791.2184752717708;47970
129;0;1794.529013383085;48356
130;0;1794.4837431324918;48725
131;0;1794.529013383085;49096
132;0;1793.250465727258;49482
133;0;1793.3345579341344;49865
134;0;1792.225369818435;50244
135;0;1792.2253697504732;50629
136;0;1792.0365397825121;51020
137;0;1792.0943927220026;51412
