generation;island;fitness;time
0;0;2154.4752843034594;1078
1;0;2077.3823562754483;1436
2;0;2071.0459932516665;1794
3;0;2065.2598257013938;2157
4;0;1907.242542116783;2524
5;0;1879.3521871588994;2883
6;0;1879.3521871588994;3239
7;0;1848.734192940376;3590
8;0;1848.734192940376;3943
9;0;1848.734192940376;4310
10;0;1848.734192940376;4676
11;0;1858.2581193593971;5043
12;0;1852.5463926658065;5411
13;0;1849.8780126884449;5779
14;0;1846.8514123174928;6145
15;0;1850.4145775581826;6491
16;0;1842.6134154713882;6836
17;0;1809.627129473355;7197
18;0;1809.627129473355;7537
19;0;1801.836502794624;7874
20;0;1797.037715342601;8207
21;0;1849.5824359537276;8556
22;0;1797.037715342601;8907
23;0;1831.5533399786505;9255
24;0;1801.792362175627;9604
25;0;1861.0099972312312;9950
26;0;1853.1102881251952;10303
27;0;1848.6296082100603;10652
28;0;1835.6360065967708;11020
29;0;1846.6041254845711;11373
30;0;1846.6041254845711;11720
31;0;1859.406475285602;12068
32;0;1855.4167998976723;12435
33;0;1852.8596525627102;12807
34;0;1852.8596525627102;13181
35;0;1850.6978730281671;13556
36;0;1850.6978730281671;13930
37;0;1849.992140128245;14302
38;0;1849.992140128245;14661
39;0;1852.2089603691998;15035
40;0;1849.4994092388797;15398
41;0;1846.705354282932;15763
42;0;1846.705354282932;16126
43;0;1851.2416199957474;16492
44;0;1851.1201091830292;16855
45;0;1850.212929361721;17212
46;0;1838.6679072442328;17581
47;0;1836.0433384412624;17949
48;0;1836.0433384412624;18313
49;0;1836.0433384412624;18669
50;0;1836.0433384412624;19025
51;0;1801.1323567064499;19384
52;0;1801.1323567064499;19773
53;0;1839.1903871713437;20148
54;0;1837.0414548093831;20520
55;0;1832.0221525057545;20880
56;0;1827.150684097214;21243
57;0;1827.0460263348987;21609
58;0;1793.0812421148073;21973
59;0;1819.8245140493864;22333
60;0;1803.0985554636231;22696
61;0;1807.1524750640149;23058
62;0;1803.0985554636231;23435
63;0;1802.909257806433;23812
64;0;1802.909257806433;24197
65;0;1789.3170400580304;24572
66;0;1786.6039756647822;24945
67;0;1811.5479941502215;25320
68;0;1775.875747382192;25696
69;0;1791.495147436378;26047
70;0;1791.107350870092;26413
71;0;1784.8399600968933;26788
72;0;1784.8399600968933;27151
73;0;1782.4756769192177;27514
74;0;1772.9679690191147;27867
75;0;1782.4756769192177;28247
76;0;1781.2226084602091;28631
77;0;1770.034575127047;29008
78;0;1747.4923283199541;29388
79;0;1752.8262356910793;29778
80;0;1752.8262356910793;30141
