generation;island;fitness;time
0;0;2042.9255173046615;1070
1;0;2042.9137877263374;1446
2;0;2018.5878717975343;1784
3;0;2042.9255173046615;2141
4;0;2042.9255173046615;2507
5;0;2013.7446166750374;2874
6;0;1842.9457451516066;3242
7;0;2036.284314846815;3607
8;0;2036.284314846815;3968
9;0;1945.786218020959;4328
10;0;1884.5620347834658;4680
11;0;1948.5894982402792;5033
12;0;1948.5894982402792;5379
13;0;1947.6433486935114;5715
14;0;1947.6433486935114;6088
15;0;1896.223550351802;6459
16;0;1896.223550351802;6826
17;0;1920.9463083372138;7195
18;0;1907.1355016407133;7538
19;0;1884.5213772231687;7869
20;0;1884.5213772231687;8222
21;0;1889.443595905662;8567
22;0;1888.583474512288;8911
23;0;1888.5829319054308;9255
24;0;1884.1449841252447;9601
25;0;1887.0856848338458;9955
26;0;1887.0856848338458;10332
27;0;1912.6040710792347;10702
28;0;1894.237943794311;11072
29;0;1902.1598388675523;11433
30;0;1902.1598388675523;11807
31;0;1896.6322944670878;12180
32;0;1891.754994018433;12555
33;0;1896.3659042599936;12928
34;0;1868.5241852193908;13297
35;0;1891.2431560367322;13668
36;0;1868.7174797044324;14033
37;0;1894.4412700663493;14419
38;0;1890.6062390975276;14793
39;0;1892.6398229650129;15153
40;0;1864.331357163102;15518
41;0;1888.1042641760569;15894
42;0;1861.6336528048255;16271
43;0;1862.3970404416114;16650
44;0;1861.6688438564063;17039
45;0;1861.8200340519988;17407
46;0;1860.7795004794284;17781
47;0;1842.256899462989;18145
48;0;1842.256899462989;18508
49;0;1839.8495131205098;18863
50;0;1839.0330973283806;19227
51;0;1859.6116425732323;19605
52;0;1858.90884972243;19978
53;0;1857.87611651225;20365
54;0;1856.3547576789017;20728
55;0;1836.3163125331455;21096
56;0;1836.3163125331455;21472
57;0;1836.117654042172;21848
58;0;1836.117654042172;22215
59;0;1836.1622963267835;22580
60;0;1835.3233529754473;22943
61;0;1835.773435656092;23307
62;0;1835.773435656092;23691
63;0;1836.0709642248455;24070
64;0;1836.0709642248455;24458
65;0;1836.3724959824833;24834
66;0;1836.3724959824833;25204
67;0;1839.501607578305;25578
68;0;1836.1091842476185;25954
69;0;1836.0107057714738;26334
70;0;1836.0107057714738;26714
71;0;1835.7675852594116;27092
72;0;1835.7675852594116;27440
73;0;1836.650975017271;27804
74;0;1830.019364103412;28177
75;0;1837.3452725882562;28553
76;0;1837.3362730754616;28930
77;0;1834.7091870328497;29294
78;0;1834.7091870328497;29665
79;0;1836.9384787336062;30053
80;0;1836.9384787336062;30431
81;0;1838.4052828091826;30812
82;0;1838.4052828091826;31172
83;0;1848.3982035697268;31549
84;0;1831.7764361485558;31929
85;0;1840.4712733004073;32301
86;0;1837.1526255165513;32682
87;0;1836.1485710827287;33047
88;0;1831.220574214536;33437
89;0;1836.7479538762755;33805
90;0;1836.7479538762755;34192
91;0;1837.0207785497325;34567
92;0;1837.0207785497325;34940
93;0;1846.2145024409165;35326
94;0;1833.8307202868707;35715
95;0;1833.516525057085;36066
96;0;1833.516525057085;36438
97;0;1835.3962901998866;36827
98;0;1829.5953787453934;37192
99;0;1830.9455289113653;37557
100;0;1830.9455289113653;37942
101;0;1831.2151794561744;38347
102;0;1831.2151794561744;38736
103;0;1834.0493284293416;39141
104;0;1834.0493284293416;39504
105;0;1835.189122773753;39870
106;0;1835.189122773753;40236
107;0;1836.751932404944;40591
108;0;1834.6870133877349;40963
109;0;1837.3917115795728;41353
110;0;1835.6306013356325;41736
111;0;1834.061931250815;42127
112;0;1834.061931250815;42511
113;0;1836.1553831687183;42899
114;0;1834.645709799947;43289
115;0;1835.2331031472459;43680
116;0;1835.0773819798185;44063
117;0;1835.8440791223834;44435
118;0;1823.9174513677842;44809
119;0;1823.9394048855902;45185
120;0;1823.9306362760128;45558
121;0;1823.9146744118877;45929
122;0;1823.0997518957126;46303
123;0;1823.202732270909;46681
124;0;1823.202732270909;47052
125;0;1823.1055688890092;47441
126;0;1821.512573667847;47809
127;0;1821.5457522300883;48180
128;0;1821.1968230472507;48544
129;0;1821.547743794327;48925
130;0;1821.5397361312828;49312
131;0;1821.4211523296206;49705
