generation;island;fitness;time
0;0;2051.4622360454655;1080
1;0;2041.237681999689;1447
2;0;1947.7047139059018;1814
3;0;2033.3435751423408;2182
4;0;1906.8152746803269;2558
5;0;2082.43663117444;2911
6;0;1858.1212482474214;3260
7;0;1871.5586651130463;3634
8;0;1871.5586651130463;3975
9;0;1848.8934410931472;4329
10;0;1846.3674965425434;4689
11;0;1919.7609199187916;5041
12;0;1862.3051034055795;5394
13;0;1864.6956102628467;5745
14;0;1851.436231164726;6095
15;0;1873.1605433234602;6456
16;0;1871.97161385586;6811
17;0;1877.062684673261;7165
18;0;1856.1477318474256;7517
19;0;1849.5796366657762;7854
20;0;1849.5796366657762;8220
21;0;1845.9010794434164;8592
22;0;1845.5036237761296;8959
23;0;1852.3258985117623;9326
24;0;1830.6594060168454;9693
25;0;1864.2250849263849;10073
26;0;1836.6120865948217;10434
27;0;1845.5036237761296;10803
28;0;1826.907135518161;11143
29;0;1835.3841602974169;11528
30;0;1835.3841602974169;11892
31;0;1845.5036237761296;12260
32;0;1845.5036237761296;12620
33;0;1837.9809220708557;12985
34;0;1822.4647061670341;13364
35;0;1822.4647061670341;13721
36;0;1822.4647061670341;14067
37;0;1822.4647061670341;14415
38;0;1822.4647061670341;14785
39;0;1822.4647061670341;15166
40;0;1822.4647061670341;15538
41;0;1822.4647061670341;15913
42;0;1818.6658444458956;16301
43;0;1828.8028163510774;16675
44;0;1828.8028163510774;17024
45;0;1828.2610310374916;17385
46;0;1828.2610310374916;17756
47;0;1828.2610310374916;18117
48;0;1828.1893685848045;18477
49;0;1828.1893685848045;18837
50;0;1828.1893685848045;19217
51;0;1828.1893685848045;19583
52;0;1797.0631438933776;19945
53;0;1797.0631438933776;20306
54;0;1797.0631438933776;20674
55;0;1828.1893685848045;21036
56;0;1828.1893685848045;21386
57;0;1828.1893685848045;21723
58;0;1828.1893685848045;22118
59;0;1828.1893685848045;22467
60;0;1827.457589326629;22811
61;0;1837.983658001199;23173
62;0;1820.5062718868535;23532
63;0;1827.457589326629;23897
64;0;1822.1612672841738;24277
65;0;1810.9631339047767;24655
66;0;1796.7815696330754;25036
