generation;island;fitness;time
0;0;2291.992155196624;1092
1;0;2291.992155196624;1444
2;0;2175.330432406541;1796
3;0;2069.9768273997947;2150
4;0;2069.9768273997947;2502
5;0;2046.725019440847;2854
6;0;1992.9548455333265;3194
7;0;1981.6497452108115;3544
8;0;1981.6497452108115;3896
9;0;1945.6282517594777;4249
10;0;1941.495904402483;4599
11;0;1933.0110977422398;4947
12;0;1852.8394528741221;5292
13;0;1837.718862420982;5653
14;0;1837.718862420982;6015
15;0;1837.718862420982;6358
16;0;1837.718862420982;6708
17;0;1837.718862420982;7060
18;0;1837.718862420982;7411
19;0;1837.718862420982;7772
20;0;1833.9218399582192;8113
21;0;1835.4733850275338;8470
22;0;1818.6706122570126;8832
23;0;1818.8293653663509;9187
24;0;1818.8246971449162;9516
25;0;1814.5994601384778;9859
26;0;1814.5994601384778;10209
27;0;1821.5207961063202;10562
28;0;1821.5207961063202;10935
29;0;1797.0399194743582;11302
30;0;1797.0399194743582;11659
31;0;1797.9600511996364;12028
32;0;1797.0399194743582;12398
33;0;1784.862407804516;12760
34;0;1784.862407804516;13105
35;0;1797.6762290723423;13452
36;0;1797.6762290723423;13811
37;0;1820.333108397075;14163
38;0;1797.6762290723423;14534
39;0;1797.6762290723423;14904
40;0;1797.6762290723423;15273
41;0;1797.6762290723423;15661
42;0;1797.049347534;16055
43;0;1797.6762290723423;16412
44;0;1797.6762290723423;16783
45;0;1797.0449182870952;17140
46;0;1797.0449182870952;17499
47;0;1798.4733366738026;17855
48;0;1798.4733366738026;18216
49;0;1797.8499825380754;18556
50;0;1797.8499825380754;18921
51;0;1808.249336603396;19280
52;0;1802.3133711804835;19646
53;0;1808.249336603396;20003
54;0;1808.249336603396;20364
55;0;1800.5174419100883;20740
56;0;1800.5174419100883;21100
57;0;1800.5174419100883;21479
58;0;1800.5174419100883;21848
59;0;1800.5174419100883;22165
60;0;1792.0875707913895;22534
61;0;1795.4114878642924;22886
62;0;1792.0875707913895;23239
63;0;1786.2281311741879;23589
64;0;1786.2281311741879;23958
65;0;1786.2281311741879;24317
66;0;1786.2281311741879;24683
67;0;1786.2281311741879;25059
68;0;1786.2281311741879;25422
69;0;1785.481574135615;25799
70;0;1785.481574135615;26160
71;0;1785.2473549432439;26517
72;0;1761.3563097295971;26881
73;0;1783.3011797334823;27236
74;0;1782.5056853615258;27611
75;0;1767.904033147132;27982
76;0;1767.904033147132;28328
77;0;1778.1507433410832;28695
78;0;1745.3708004284094;29059
79;0;1771.1488083186578;29434
80;0;1745.3708004284094;29798
81;0;1745.3708004284094;30165
82;0;1745.3708004284094;30515
83;0;1745.3708004284094;30860
84;0;1745.3708004284094;31236
85;0;1745.3708004284094;31595
86;0;1745.3708004284094;31954
87;0;1745.2500775649962;32323
88;0;1745.2500775649962;32698
89;0;1745.2500775649962;33075
90;0;1745.2500775649962;33455
91;0;1745.2500775649962;33831
92;0;1745.2500775649962;34202
93;0;1744.9625771028254;34580
94;0;1744.9625771028254;34957
95;0;1743.3559103480577;35332
96;0;1743.3559103480577;35701
97;0;1742.6819938947776;36058
98;0;1742.6819938947776;36408
99;0;1744.9625771028254;36784
100;0;1744.9625771028254;37134
101;0;1744.9625771028254;37508
102;0;1744.9625771028254;37864
103;0;1744.8017154544164;38241
104;0;1736.6912691826735;38610
105;0;1744.8017154544164;38977
106;0;1735.3667583724339;39349
107;0;1744.8017154544164;39713
108;0;1744.8017154544164;40046
109;0;1744.8017154544164;40411
110;0;1744.8017154544164;40773
111;0;1719.0284952504514;41125
112;0;1719.0284952504514;41472
113;0;1719.0284952504514;41845
114;0;1719.0284952504514;42187
115;0;1744.8017154544164;42565
116;0;1719.0284952504514;42931
117;0;1744.7738498375118;43306
118;0;1744.7738498375118;43675
119;0;1744.7738498375118;44030
120;0;1741.2043139050634;44458
121;0;1740.0234281436715;44855
122;0;1740.0234281436715;45236
123;0;1734.6046915679942;45612
124;0;1734.4737278684556;45990
125;0;1738.16766136772;46367
126;0;1738.16766136772;46745
127;0;1727.0087574467932;47121
128;0;1727.0087574467932;47493
129;0;1722.5085825038525;47866
130;0;1722.5085825038525;48213
131;0;1728.058869529573;48561
132;0;1728.058869529573;48928
133;0;1740.2173115246555;49305
134;0;1728.0333887756553;49642
135;0;1739.6397815361597;49995
