generation;island;fitness;time
0;0;1864.6323377305428;1073
1;0;1869.7645235593207;1426
2;0;1858.2014229855142;1788
3;0;1917.2480365124009;2147
4;0;1863.4957285565663;2504
5;0;1867.9913147074371;2867
6;0;1859.106959439729;3201
7;0;1859.2036534617534;3556
8;0;1857.5436089251227;3917
9;0;1880.217189150994;4281
10;0;1854.186505499455;4642
11;0;1851.8779738250141;5005
12;0;1851.8779738250141;5368
13;0;1859.5132180273413;5730
14;0;1859.5132180273413;6095
15;0;1860.7523749378738;6460
16;0;1860.7523749378738;6824
17;0;1886.1870849205354;7178
18;0;1858.360926009454;7530
19;0;1871.6608663006537;7885
20;0;1869.2434820219862;8228
21;0;1857.0684560461807;8577
22;0;1857.0684560461807;8924
23;0;1859.3334300090542;9277
24;0;1859.3334300090542;9630
25;0;1868.8176245945617;9974
26;0;1868.8176245945617;10328
27;0;1864.0732902411216;10671
28;0;1864.0732902411216;11039
29;0;1862.3957796797877;11402
30;0;1855.010114505789;11767
31;0;1871.3216170298188;12134
32;0;1865.9310373044761;12502
33;0;1836.4317214208916;12867
34;0;1836.4317214208916;13239
35;0;1869.2434820219862;13622
36;0;1835.2803481041694;13989
37;0;1863.3577395132259;14343
38;0;1858.6959651770358;14699
39;0;1870.9371425045204;15047
40;0;1841.8965377235884;15404
41;0;1875.832780682472;15765
42;0;1867.2758114868104;16119
43;0;1863.7494232620368;16474
44;0;1841.552888055661;16888
45;0;1854.121214104377;17245
46;0;1787.5576488430186;17599
47;0;1862.577902914875;17953
48;0;1862.577902914875;18309
49;0;1862.163447976796;18651
50;0;1829.610020659952;18991
51;0;1865.9890151189768;19326
52;0;1855.596334319815;19688
53;0;1855.1442546679773;20054
54;0;1855.1442546679773;20413
55;0;1862.6278041308199;20776
56;0;1818.3405104573267;21133
57;0;1857.7954665899892;21499
58;0;1818.39140918069;21857
59;0;1821.4085209788684;22210
60;0;1821.4085209788684;22557
61;0;1845.5020178102202;22934
62;0;1834.9829285127319;23279
63;0;1811.0436969925906;23646
64;0;1811.0436969925906;24035
65;0;1867.7135991957884;24441
66;0;1817.8608813023525;24791
67;0;1811.33132010062;25148
68;0;1803.5530435858245;25517
69;0;1856.026134039927;25891
70;0;1790.6576387197529;26266
71;0;1803.7886298699304;26614
72;0;1790.6576387197529;26968
73;0;1790.6576387197529;27328
74;0;1790.6576387197529;27681
75;0;1790.6576387197529;28040
76;0;1790.6576387197529;28417
77;0;1790.5961534796477;28775
78;0;1790.5961534796477;29136
79;0;1781.9371933915645;29529
80;0;1781.9371933915645;29900
81;0;1790.2194830415815;30274
82;0;1790.2194830415815;30650
83;0;1790.2424360184077;31037
84;0;1790.2424360184077;31427
85;0;1790.3768923526695;31813
86;0;1790.3768923526695;32203
