generation;island;fitness;time
0;0;2016.7075486757433;1109
1;0;2063.815578284192;1473
2;0;1924.224106606258;1841
3;0;1990.822618324231;2205
4;0;1863.0899319778514;2577
5;0;1893.9144704429723;2949
6;0;1863.0899319778514;3317
7;0;1859.4413176138632;3684
8;0;1859.4413176138632;4042
9;0;1919.7021918183166;4385
10;0;1868.907367176324;4751
11;0;1868.907367176324;5117
12;0;1868.907367176324;5459
13;0;1861.870747661324;5824
14;0;1861.870747661324;6177
15;0;1861.8003021061536;6540
16;0;1861.8003021061536;6899
17;0;1870.4615668088022;7252
18;0;1870.4615668088022;7613
19;0;1866.6967614927262;7956
20;0;1866.6967614927262;8327
21;0;1888.8218479607438;8693
22;0;1861.7965411190055;9062
23;0;1866.5873780017034;9384
24;0;1831.5615761005395;9759
25;0;1860.2463104966987;10129
26;0;1854.5087729620861;10498
27;0;1851.471546256265;10871
28;0;1833.6367406505708;11245
29;0;1839.8131133224872;11617
30;0;1836.2560073850423;11987
31;0;1856.5287581507148;12359
32;0;1834.1065144278564;12719
33;0;1847.6041410803252;13090
34;0;1836.7170304933145;13434
35;0;1855.1293363769548;13794
36;0;1854.8342532023155;14174
37;0;1847.7154160115792;14564
38;0;1834.673042401659;14912
39;0;1842.3445764098983;15256
40;0;1841.6735202783636;15608
41;0;1847.3443069996138;15980
42;0;1834.1328744386474;16323
43;0;1836.234161824934;16679
44;0;1836.234161824934;17030
45;0;1842.5531383241178;17393
46;0;1832.1571290112836;17756
47;0;1844.5459703634508;18131
48;0;1819.5995439980302;18497
49;0;1795.7336034620155;18848
50;0;1795.7336034620155;19197
51;0;1794.9169798300202;19557
52;0;1794.9169798300202;19908
53;0;1794.2545811336263;20264
54;0;1793.228756353531;20636
55;0;1788.8586854145003;20992
56;0;1788.8586854145003;21352
57;0;1783.724548411853;21727
58;0;1783.6030368510387;22095
59;0;1735.6519524877738;22465
60;0;1735.6519524877738;22823
61;0;1769.2284070303206;23183
62;0;1735.6519524877738;23541
63;0;1794.0688064493827;23900
64;0;1790.4543940437043;24241
65;0;1792.6462367459465;24608
66;0;1792.6462367459465;24971
67;0;1802.2397823186825;25328
68;0;1799.5137526918893;25700
69;0;1797.895857029699;26048
70;0;1797.3457820869553;26405
71;0;1803.7912320915398;26756
72;0;1803.7912320915398;27132
73;0;1794.6603027023089;27496
74;0;1790.9174905016416;27861
75;0;1790.8815142150509;28230
76;0;1790.7284101934451;28586
77;0;1790.779708254439;28946
78;0;1784.825003109477;29303
79;0;1789.7887902291477;29666
80;0;1789.4700018202595;30021
81;0;1789.83651506587;30383
82;0;1789.83651506587;30748
83;0;1790.77560419856;31096
84;0;1790.6586450934185;31457
85;0;1790.6586450934185;31815
86;0;1790.6586450934185;32168
87;0;1790.6360121251028;32515
88;0;1790.6360121251028;32872
89;0;1790.6586450934185;33231
90;0;1790.628051387264;33596
91;0;1790.6586450934185;33960
92;0;1790.6586450934185;34324
93;0;1802.3111234813425;34681
94;0;1777.7362659001417;35056
95;0;1789.769657116623;35426
96;0;1789.769657116623;35851
97;0;1789.7551791677752;36264
98;0;1789.7551791677752;36652
99;0;1789.7570376862097;37017
100;0;1789.6293468829317;37375
101;0;1789.769657116623;37724
102;0;1789.2245932735034;38092
103;0;1789.65501446959;38473
104;0;1788.1915989296886;38840
105;0;1788.1915989296886;39210
