generation;island;fitness;time
0;0;2042.9255173046615;1099
1;0;2068.191208635396;1464
2;0;2003.3948346761838;1817
3;0;2003.3948346761838;2180
4;0;2003.3948346761838;2586
5;0;2003.3948346761838;2931
6;0;1943.4736017088949;3283
7;0;1943.5065322428725;3636
8;0;1907.3069408510617;3989
9;0;1943.4888826288488;4342
10;0;1940.1563210566633;4708
11;0;1943.0826955684681;5062
12;0;1940.4646495264676;5416
13;0;1943.3495677821895;5754
14;0;1923.606305513284;6116
15;0;1943.117276605202;6476
16;0;1923.595830065145;6830
17;0;1923.5958287180242;7186
18;0;1923.5958287180242;7526
19;0;1923.5489354860104;7875
20;0;1923.5489354860104;8245
21;0;1923.5489354860104;8603
22;0;1923.520338278708;8940
23;0;1923.5143188433108;9296
24;0;1923.0559503610104;9652
25;0;1923.0559503610104;10018
26;0;1923.0559503610104;10374
27;0;1923.0559503610104;10734
28;0;1923.0437446863577;11090
29;0;1923.0559503610104;11456
30;0;1922.5503449304458;11811
31;0;1920.7910933648832;12170
32;0;1920.7910933648832;12540
33;0;1917.289309795986;12906
34;0;1904.4483283970574;13279
35;0;1919.9438499652504;13601
36;0;1906.6321228015274;13953
37;0;1922.931751180388;14310
38;0;1921.6242084666385;14673
39;0;1922.6942260573949;15031
40;0;1909.5312613597325;15390
41;0;1909.5312613597325;15737
42;0;1909.5312613597325;16077
43;0;1909.5312613597325;16431
44;0;1909.4822910126675;16786
45;0;1909.5072009435578;17145
46;0;1909.5072009435578;17501
47;0;1908.6501436780002;17868
48;0;1908.4736809961148;18219
49;0;1903.887857041718;18585
50;0;1903.887857041718;18954
51;0;1903.887857041718;19327
52;0;1903.887857041718;19737
53;0;1903.887857041718;20098
54;0;1901.3532727321328;20458
55;0;1901.303154906718;20841
56;0;1901.303154906718;21188
57;0;1901.303154906718;21536
58;0;1901.303154906718;21887
59;0;1901.3532727321328;22251
60;0;1901.303154906718;22624
61;0;1901.303154906718;22975
62;0;1901.303154906718;23355
63;0;1901.285479211546;23740
64;0;1901.285479211546;24118
65;0;1901.0142571390056;24494
66;0;1900.6214167635126;24879
67;0;1901.299832911529;25262
68;0;1901.299832911529;25636
69;0;1900.2117807242257;26014
70;0;1900.2117807242257;26399
71;0;1894.8222990328086;26749
72;0;1894.8222990328086;27092
73;0;1900.2117807242257;27446
74;0;1899.391263457643;27801
75;0;1896.9800920721939;28160
76;0;1896.9800920721939;28518
77;0;1896.9800920721939;28876
78;0;1896.9800920721939;29255
79;0;1896.9800920721939;29645
80;0;1896.9800920721939;30021
81;0;1896.9800920721939;30349
82;0;1896.9800920721939;30696
83;0;1896.9800920721939;31085
84;0;1896.568000128538;31439
85;0;1896.568000128538;31761
86;0;1896.568000128538;32117
87;0;1896.568000128538;32472
88;0;1896.568000128538;32801
89;0;1896.568000128538;33159
90;0;1896.568000128538;33520
91;0;1896.568000128538;33890
92;0;1896.530661802271;34253
93;0;1893.8828351355448;34611
94;0;1893.8828351355448;34980
95;0;1896.0987032004548;35363
96;0;1896.0987032004548;35738
97;0;1895.253525818231;36117
98;0;1895.253525818231;36508
99;0;1887.2090488260392;36888
100;0;1887.2090488260392;37239
101;0;1887.2090488260392;37632
102;0;1887.2090488260392;37993
103;0;1894.6572787778273;38353
104;0;1894.506810913114;38717
105;0;1894.4336087763668;39076
106;0;1885.804457731153;39431
107;0;1885.804457731153;39799
108;0;1885.804457731153;40173
109;0;1894.4533864075172;40544
110;0;1894.4159988766899;40907
111;0;1894.4112761878357;41279
112;0;1894.3957778316988;41656
113;0;1894.4075383425677;42033
114;0;1894.2777176572426;42408
115;0;1894.3169839489676;42792
116;0;1894.2412058022549;43147
117;0;1894.1430490590096;43505
118;0;1894.1430490590096;43867
119;0;1894.21493745584;44248
120;0;1893.65695749034;44631
121;0;1894.2816282282279;45021
122;0;1894.1430490590096;45411
123;0;1894.329258943256;45784
124;0;1894.1430490590096;46168
125;0;1894.377837284213;46537
126;0;1894.07531905287;46896
127;0;1894.3026811657196;47278
128;0;1893.6574126510116;47643
129;0;1894.405005962989;48008
130;0;1894.361101421891;48385
131;0;1894.36899849034;48743
132;0;1894.3053652107576;49129
133;0;1894.257561791818;49521
134;0;1893.5626533413474;49889
135;0;1894.0229075645543;50259
136;0;1894.0229075645543;50635
137;0;1894.24371691039;51002
138;0;1893.9296850552598;51371
139;0;1894.2557967866808;51760
140;0;1893.9296850552598;52140
141;0;1893.5143975053616;52523
142;0;1893.4702641226093;52904
143;0;1894.24371691039;53266
144;0;1894.24371691039;53644
145;0;1866.6538764459594;54031
146;0;1866.6538764459594;54397
147;0;1893.3176260723787;54759
148;0;1866.6538764459594;55129
149;0;1894.1430490590096;55503
150;0;1892.3368579270975;55877
151;0;1890.4622656448848;56259
152;0;1878.5633036681434;56627
153;0;1890.4847681207489;57012
154;0;1890.444241469961;57421
155;0;1890.5060096558623;57808
156;0;1890.2615322392737;58194
157;0;1890.49809105841;58557
158;0;1890.4488102518162;58920
159;0;1890.4488102518162;59294
160;0;1890.2615322392737;59668
161;0;1890.225995568822;60056
162;0;1889.9830738970168;60447
163;0;1889.9061884215987;60831
164;0;1888.4425565258543;61200
165;0;1888.3599410170689;61576
166;0;1888.3599410170689;61943
167;0;1888.3416313119349;62328
168;0;1888.0181221714722;62704
169;0;1887.2900930242415;63099
170;0;1887.2900930242415;63496
171;0;1888.3316992873995;63858
172;0;1888.0769827727338;64219
173;0;1888.3316992873995;64602
174;0;1887.8626734713253;64991
175;0;1888.2812843892693;65396
176;0;1887.980967462606;65780
177;0;1888.0843319458063;66168
178;0;1888.061789566944;66578
179;0;1888.0673499156674;66975
180;0;1888.0673499156674;67380
181;0;1888.0395927715053;67757
182;0;1887.1580824384264;68130
183;0;1887.3414038824183;68509
184;0;1884.5462516394698;68890
185;0;1884.2758411293617;69291
186;0;1884.2758411293617;69667
187;0;1884.5408585732353;70045
188;0;1884.5408585732353;70423
189;0;1888.1869306656863;70793
190;0;1888.0179970549605;71175
191;0;1888.1647031060631;71544
192;0;1888.061789566944;71931
193;0;1887.3595666504843;72314
194;0;1887.3312184670347;72688
195;0;1888.1303824338354;73069
196;0;1887.1697154331785;73464
197;0;1888.006472213598;73864
198;0;1888.006472213598;74275
199;0;1888.18270124668;74671
200;0;1888.061789566944;75077
201;0;1888.004872861481;75437
202;0;1888.004872861481;75809
203;0;1888.0178857409524;76204
204;0;1887.5914868576735;76590
205;0;1888.0178857409524;76975
206;0;1888.0178857409524;77370
207;0;1888.0609293050363;77762
208;0;1888.030408646692;78158
209;0;1888.0559571472993;78549
210;0;1888.0559571472993;78959
211;0;1888.252819518193;79353
212;0;1887.8096715559125;79743
213;0;1887.1580824384264;80112
214;0;1887.1580824384264;80482
215;0;1888.2274563416754;80876
216;0;1888.1708193728773;81247
217;0;1888.0800527600968;81626
218;0;1887.7547853573706;82022
219;0;1888.0504607138353;82419
220;0;1888.0504607138353;82828
221;0;1888.0094542558554;83226
222;0;1888.0094542558554;83616
223;0;1888.0094542558554;83995
224;0;1887.9591807289014;84369
225;0;1888.0094542558554;84750
226;0;1888.0094542558554;85147
227;0;1888.1869306656863;85536
228;0;1888.0094542558554;85937
229;0;1888.0843319458063;86349
230;0;1888.031062009287;86747
231;0;1888.0172483513775;87127
232;0;1887.5863065654748;87505
233;0;1887.3151355258778;87900
234;0;1887.3151355258778;88284
235;0;1887.3151355258778;88668
236;0;1887.3151355258778;89084
237;0;1887.8828851104797;89484
238;0;1887.333580864938;89893
239;0;1888.0711419362372;90291
240;0;1887.8828851104797;90699
241;0;1887.8828851104797;91100
242;0;1887.4321564646802;91508
243;0;1887.577315888496;91898
244;0;1887.153068790747;92301
245;0;1888.1703746510611;92700
246;0;1888.0137270736736;93124
247;0;1888.1650804208662;93495
248;0;1888.128106835874;93849
249;0;1888.0428671242423;94233
250;0;1888.0428671242423;94540
251;0;1887.9775011141326;95199
252;0;1888.0428671242423;95723
253;0;1887.2994176722616;96311
254;0;1887.451153165975;96938
255;0;1888.0790553781956;97457
256;0;1888.1591404030644;98015
257;0;1888.1650804208662;98589
258;0;1888.1650804208662;99083
259;0;1888.1135691337183;99597
260;0;1887.9364595405018;100222
261;0;1888.0862154816484;100796
262;0;1887.3128813834408;101419
263;0;1888.1612229058157;101996
264;0;1888.1260332410893;102520
265;0;1888.0958855983677;103099
266;0;1888.1689265225702;103612
267;0;1888.1650804208662;104175
268;0;1888.0958855983677;104668
269;0;1888.1650804208662;105065
270;0;1888.099511449751;105644
271;0;1888.099511449751;106247
272;0;1852.0174809101325;106828
273;0;1888.1601394923755;107392
274;0;1888.113836494977;107955
275;0;1888.1342106024929;108507
