generation;island;fitness;time
0;0;1907.324709756275;1065
1;0;2160.143335783777;1421
2;0;1971.2151988036169;1765
3;0;2100.7640727807043;2144
4;0;1885.4152637706784;2511
5;0;1959.3414832067529;2858
6;0;1959.3414832067529;3257
7;0;1886.751226204951;3636
8;0;1872.7570958211577;4003
9;0;1970.0001511907035;4369
10;0;1861.6357571347812;4719
11;0;1885.2822241903566;5082
12;0;1841.3179408053911;5426
13;0;1885.2822241903566;5788
14;0;1885.2822241903566;6153
15;0;1882.3286331579288;6477
16;0;1882.3286331579288;6844
17;0;1889.5484613415026;7210
18;0;1889.5484613415026;7584
19;0;1871.8199306439237;7942
20;0;1871.8199306439237;8302
21;0;1871.165517552034;8658
22;0;1828.765652110516;9033
23;0;1861.5452411478598;9400
24;0;1861.5452411478598;9769
25;0;1870.4798610167725;10121
26;0;1870.4798610167725;10499
27;0;1855.1648860427379;10839
28;0;1855.0486248518607;11189
29;0;1839.2043429596374;11540
30;0;1839.2043429596374;11917
31;0;1852.4101384055562;12288
32;0;1839.2093727013528;12658
33;0;1880.0912218081435;13029
34;0;1858.0461919733966;13410
35;0;1878.4256066334642;13770
36;0;1877.1793016150268;14141
37;0;1877.5376412888795;14525
38;0;1872.342636528678;14877
39;0;1804.0204698522573;15234
40;0;1804.0204698522573;15607
41;0;1850.740847410217;15987
42;0;1850.740847410217;16351
43;0;1869.4405402819177;16705
44;0;1847.4912496876093;17066
45;0;1850.740847410217;17445
46;0;1850.740847410217;17804
47;0;1850.6739216663516;18163
48;0;1850.6739216663516;18547
49;0;1848.0443345664482;18895
50;0;1848.0443345664482;19271
51;0;1844.8386233600309;19634
52;0;1844.8386233600309;19992
53;0;1850.4342365880268;20341
54;0;1850.4342365880268;20685
55;0;1849.778294373901;21035
56;0;1849.778294373901;21401
57;0;1849.7321465318605;21780
58;0;1848.5186141360778;22141
59;0;1844.6535779906326;22501
60;0;1844.6535779906326;22873
61;0;1847.802643883101;23227
62;0;1846.6749161647033;23586
63;0;1847.6172691377624;23966
64;0;1844.9691415210903;24354
65;0;1842.0470670802617;24729
66;0;1842.0470670802617;25099
67;0;1842.0470670802617;25443
68;0;1837.8108142516303;25811
69;0;1837.8108142516303;26184
70;0;1834.1005489087136;26562
71;0;1834.1005489087136;26923
72;0;1832.7908815378942;27292
73;0;1834.1005489087136;27684
74;0;1820.5856034254434;28065
75;0;1824.1067324960252;28431
76;0;1820.5856034254434;28778
77;0;1820.5856034254434;29168
78;0;1820.1121704987115;29540
79;0;1820.1121704987115;29908
80;0;1820.1121704987115;30292
81;0;1820.5856034254434;30657
82;0;1820.5856034254434;31039
83;0;1807.980053083977;31428
84;0;1807.980053083977;31797
85;0;1819.1467826037392;32196
86;0;1803.6728299384063;32574
87;0;1795.8614985271347;32957
88;0;1795.8614985271347;33320
89;0;1815.0316551667565;33711
90;0;1809.0641587999867;34090
91;0;1809.0641587999867;34517
92;0;1809.0641587999867;34911
93;0;1786.2654414695512;35321
94;0;1786.2654414695512;35688
95;0;1808.8625315227957;36054
96;0;1788.3043906238343;36439
97;0;1808.7194844274657;36824
98;0;1788.2801788195898;37193
99;0;1788.0592904686891;37571
100;0;1788.0592904686891;37957
101;0;1788.0592904686891;38331
102;0;1788.0592904686891;38723
103;0;1803.7382451256835;39120
104;0;1788.2053608686183;39487
105;0;1787.7215094192245;39872
106;0;1787.7215094192245;40256
107;0;1787.4291150166237;40617
108;0;1785.836703151007;41009
109;0;1786.1059162979518;41379
110;0;1786.1059162979518;41766
111;0;1786.658482882918;42173
112;0;1784.5509903041427;42557
113;0;1786.6722523200162;42910
114;0;1786.547976506384;43287
115;0;1786.5452073966364;43648
116;0;1782.0760044046094;44009
117;0;1784.3543605470297;44387
118;0;1784.3543605470297;44758
119;0;1782.4219581087823;45131
120;0;1781.6332018535;45522
121;0;1782.3704372363602;45900
122;0;1782.3704372363602;46297
123;0;1781.7325407885687;46659
124;0;1781.7325407885687;47022
125;0;1785.1783810741845;47395
126;0;1783.68675509927;47782
127;0;1774.996766409098;48168
128;0;1774.996766409098;48566
