generation;island;fitness;time
0;0;2323.4528779534103;1062
1;0;2349.401046597317;1404
2;0;2315.979758646249;1769
3;0;1881.0544440425028;2110
4;0;1881.0544440425028;2462
5;0;2216.7510656622303;2817
6;0;1881.0544440425028;3180
7;0;2017.320142591688;3541
8;0;1866.9975520736725;3878
9;0;1888.3620228921764;4221
10;0;1888.3620228921764;4577
11;0;1860.1903768469638;4947
12;0;1851.2001611343521;5306
13;0;1841.80593203223;5672
14;0;1841.80593203223;6019
15;0;1896.1001610310375;6382
16;0;1849.8970175194506;6747
17;0;1888.3201079515668;7112
18;0;1866.677447899143;7453
19;0;1852.292061743651;7809
20;0;1852.292061743651;8175
21;0;1851.1457900460734;8532
22;0;1830.9354737378687;8880
23;0;1830.9354737378687;9248
24;0;1830.9354737378687;9618
25;0;1908.6994694198302;9986
26;0;1908.6994694198302;10326
27;0;1821.4166069208757;10690
28;0;1821.4166069208757;11062
29;0;1821.4166069208757;11420
30;0;1821.4166069208757;11777
31;0;1821.4166069208757;12151
32;0;1808.0138106964043;12531
33;0;1807.5205884010618;12916
34;0;1807.5205884010618;13305
35;0;1807.5205884010618;13678
36;0;1807.5070745036503;14051
37;0;1807.5205884010618;14453
38;0;1807.5205884010618;14850
39;0;1807.5205884010618;15234
40;0;1807.0339909130037;15597
41;0;1806.7359514590953;15962
42;0;1806.7359514590953;16329
43;0;1807.737522025861;16707
44;0;1807.5174125693836;17085
45;0;1807.4140268783171;17422
46;0;1807.4140268783171;17779
47;0;1808.0787341656571;18135
48;0;1807.3687273415408;18482
49;0;1808.0787341656571;18850
50;0;1807.3687273415408;19209
51;0;1804.1532438892727;19577
52;0;1804.1532438892727;19952
53;0;1803.8669302224798;20318
54;0;1800.834184852652;20674
55;0;1803.8669302224798;21029
56;0;1801.9782574259114;21391
57;0;1801.9782574259114;21783
58;0;1801.9782574259114;22169
59;0;1793.7431534228756;22511
60;0;1791.705575135253;22890
61;0;1793.7431534228756;23267
62;0;1793.7431534228756;23636
63;0;1793.7431534228756;23984
64;0;1793.7404769972932;24363
65;0;1791.86488300649;24722
66;0;1791.86488300649;25088
67;0;1793.7429339275727;25452
68;0;1793.6759318597528;25817
69;0;1793.6759318597528;26186
