generation;island;fitness;time
0;0;2138.5013331153864;1068
1;0;2181.132544959759;1432
2;0;2051.0537258912273;1791
3;0;2094.095179654461;2142
4;0;1963.2439607452425;2490
5;0;1963.2711343672872;2834
6;0;1922.354964184346;3194
7;0;1872.4610443709148;3556
8;0;1872.4610443709148;3927
9;0;1858.4286112018217;4286
10;0;1858.4286112018217;4649
11;0;1868.1207778440194;5016
12;0;1868.1207778440194;5382
13;0;1872.4610443709148;5758
14;0;1868.1207778440194;6122
15;0;1872.0388865514497;6472
16;0;1871.9606688900203;6811
17;0;1882.1454012449085;7170
18;0;1871.9055790241048;7530
19;0;1823.743303495118;7890
20;0;1823.743303495118;8256
21;0;1848.4760345586865;8620
22;0;1803.9916387424519;8962
23;0;1866.024156367823;9327
24;0;1866.024156367823;9693
25;0;1873.3587105894903;10071
26;0;1873.3587105894903;10438
27;0;1847.2232173644659;10788
28;0;1847.2232173644659;11131
29;0;1873.2151692696586;11479
30;0;1802.4831017139727;11843
31;0;1810.8657728646558;12186
32;0;1763.2342474346815;12555
33;0;1847.1687291050614;12913
34;0;1781.880602044931;13283
35;0;1806.2005049853742;13654
36;0;1781.8834814224506;14035
37;0;1781.7168005555943;14402
38;0;1781.295454514952;14758
39;0;1781.674490499557;15144
40;0;1771.8802441302653;15522
41;0;1756.070372545009;15898
42;0;1755.9994976704859;16269
43;0;1755.9206604374474;16634
44;0;1748.5629801531156;17004
45;0;1747.7887511035633;17369
46;0;1747.7887511035633;17746
47;0;1743.3287123668508;18124
48;0;1743.3287123668508;18502
49;0;1744.3479189484349;18857
50;0;1741.7031554457249;19231
51;0;1744.1959479404777;19618
52;0;1744.1959479404777;19970
53;0;1739.8905574470948;20330
54;0;1739.8905574470948;20682
55;0;1739.887734946624;21049
56;0;1738.786198142488;21422
57;0;1739.9476462722034;21794
58;0;1730.9719932618682;22175
59;0;1744.905287217473;22558
60;0;1731.981504768587;22938
61;0;1741.7280888825535;23324
62;0;1731.4644177351558;23690
63;0;1730.7402802445104;24060
64;0;1730.7402802445104;24443
65;0;1730.8871086256306;24812
66;0;1730.8871086256306;25197
67;0;1730.5735293453617;25588
68;0;1723.4651601275896;25976
69;0;1723.4247984214592;26372
70;0;1716.074292534786;26760
71;0;1700.8168369830237;27141
72;0;1700.8168369830237;27538
73;0;1721.6237025551254;27929
74;0;1713.4610513182724;28327
75;0;1721.6237025551254;28693
76;0;1701.0221525782824;29067
77;0;1709.796739898716;29496
78;0;1709.796739898716;29874
79;0;1692.8316846330144;30276
80;0;1672.8115152287019;30661
81;0;1671.2942103527103;31037
82;0;1671.2942103527103;31431
83;0;1672.9849463468029;31810
84;0;1672.4429717208661;32188
85;0;1675.096997416557;32567
86;0;1674.4763703656754;32944
87;0;1663.250431492145;33326
88;0;1663.250431492145;33718
89;0;1662.098512512555;34117
90;0;1662.098512512555;34491
91;0;1670.7286314378953;34888
92;0;1662.098512512555;35286
93;0;1655.7546854867744;35676
94;0;1655.7546854867744;36076
95;0;1662.3931194560487;36477
96;0;1662.098512512555;36888
97;0;1656.0029199787155;37261
98;0;1643.4610493533132;37641
99;0;1638.5117462356486;38026
100;0;1593.8767078581216;38413
101;0;1651.687750711966;38806
102;0;1638.753619220807;39186
103;0;1638.753619220807;39586
104;0;1638.753619220807;39966
105;0;1671.6827598885889;40362
106;0;1638.1819534052438;40760
107;0;1621.6765776518944;41133
108;0;1621.6765776518944;41538
109;0;1629.9268019412361;41930
110;0;1624.4569686436982;42302
111;0;1642.9986200343158;42707
112;0;1642.6795127627443;43115
113;0;1622.2082939455909;43535
114;0;1599.649278545981;43940
115;0;1613.423827396536;44345
116;0;1594.5391070167186;44764
117;0;1613.4235971133926;45172
118;0;1596.7027344054188;45571
119;0;1576.6942466910866;45981
120;0;1576.6942466910866;46368
121;0;1609.4602531234073;46751
122;0;1609.4602531234073;47159
123;0;1613.4235929429228;47575
124;0;1613.4234835716702;47969
125;0;1613.4235922121866;48367
126;0;1598.0098777733065;48754
127;0;1613.42353498695;49155
128;0;1611.4271942210446;49555
129;0;1613.4037172693363;49936
130;0;1574.30928222256;50351
131;0;1574.3092822278172;50729
132;0;1574.3092822278172;51142
133;0;1574.3092822278272;51517
134;0;1574.3092822169695;51934
135;0;1574.3092821222392;52340
136;0;1574.3092821222392;52750
137;0;1574.2873323653907;53168
138;0;1574.2530710373153;53566
139;0;1574.1985144050075;53959
140;0;1574.0576035326303;54359
141;0;1574.2731942199894;54739
142;0;1574.2690277573042;55121
143;0;1574.2145811615715;55517
144;0;1574.1679787649666;55929
145;0;1574.1953659190563;56336
146;0;1572.2171195533344;56727
147;0;1574.22831267401;57093
148;0;1573.8389293616403;57487
149;0;1573.1382624737746;57892
150;0;1573.1382624737746;58302
151;0;1561.91385857644;58717
152;0;1561.91385857644;59115
153;0;1558.0991294488877;59505
154;0;1558.0991294488877;59899
155;0;1573.808197225972;60317
156;0;1573.1764849865997;60721
157;0;1574.0803235706114;61105
158;0;1571.3508667701558;61541
159;0;1573.1793049576495;61948
160;0;1562.974252987452;62347
161;0;1572.9589913718564;62766
162;0;1572.9589913718564;63167
163;0;1572.5417829127398;63552
164;0;1567.0933388002911;63952
165;0;1572.6397023693842;64336
166;0;1562.9759303655233;64749
167;0;1572.0411556545698;65165
168;0;1572.0411556545698;65544
169;0;1573.5096483340442;65938
170;0;1572.074079310559;66315
171;0;1572.7014347475063;66707
172;0;1572.7014347475063;67101
173;0;1574.0803233096444;67502
174;0;1571.6904158251832;67905
175;0;1571.6904158251832;68294
176;0;1571.6904158251832;68674
177;0;1571.690404641894;69076
178;0;1570.6298235907323;69496
179;0;1571.6881409449088;69876
180;0;1571.6881409449088;70254
181;0;1571.6906139281468;70631
182;0;1571.5439795319417;71038
183;0;1571.6789557441884;71442
184;0;1571.5439795319417;71846
185;0;1571.6757421412283;72249
186;0;1571.6757421412283;72634
187;0;1571.6677061289465;73026
188;0;1571.5730210068507;73429
189;0;1571.3198893906492;73819
190;0;1571.3198893906492;74187
191;0;1571.5504715252316;74561
192;0;1571.3521460040618;74972
193;0;1571.531607841004;75377
194;0;1571.531607841004;75744
195;0;1571.419812581141;76155
196;0;1570.549580024864;76561
197;0;1568.6493253151693;76966
198;0;1568.6485925735374;77380
199;0;1568.648567841753;77778
200;0;1560.0928508038512;78179
201;0;1568.6194433347302;78589
202;0;1568.6194433347302;78965
203;0;1568.6529024414222;79373
204;0;1568.0929805747905;79777
205;0;1568.6587153811677;80169
206;0;1568.1441390758225;80562
207;0;1567.7632312772753;80965
208;0;1567.718509176074;81361
209;0;1568.664357661011;81739
210;0;1568.654712190597;82120
211;0;1568.653528639503;82504
212;0;1568.653528639503;82918
213;0;1568.6586186679654;83297
214;0;1568.6466001888234;83686
215;0;1568.6512254435772;84106
216;0;1568.6512254435772;84514
217;0;1568.6481104151112;84920
218;0;1568.549100827914;85335
219;0;1567.8107293638272;85738
220;0;1567.8107293638272;86119
221;0;1568.3153897618336;86541
222;0;1567.7994534556642;86939
223;0;1567.8704419958033;87337
224;0;1567.8704419958033;87757
225;0;1568.4363311532163;88152
226;0;1567.2786820658687;88535
227;0;1568.2788157677408;88927
228;0;1568.2788157677408;89320
229;0;1568.286896725605;89699
230;0;1568.286896725605;90089
231;0;1568.3419375434062;90489
232;0;1568.3419375434062;90884
233;0;1568.3354657413108;91278
234;0;1567.5853329998656;91696
235;0;1567.6288952178754;92053
236;0;1567.6288952178754;92461
237;0;1568.450803792676;92847
238;0;1566.917346940807;93241
239;0;1566.778557788603;93645
240;0;1566.778557788603;94020
241;0;1566.785510187406;94432
242;0;1566.785510187406;94823
243;0;1564.890094765952;95197
244;0;1564.890094765952;95589
245;0;1567.0464460827445;95978
246;0;1567.0151802937337;96398
247;0;1567.0430686478978;96677
248;0;1567.0397409414313;97055
249;0;1567.0351695658205;97453
250;0;1566.9883252182278;97736
251;0;1566.8865757510596;98327
252;0;1566.9813373114193;98880
253;0;1561.9137697690946;99543
254;0;1566.9889683768968;100150
255;0;1566.3261899659333;100767
256;0;1566.9250391732328;101370
257;0;1567.035279583061;101925
