fitness
1698,60896376
1419,40509116
1731,91926158
1677,89440132
1544,78113841
1768,81167904
1764,20967989
1685,16581731
1763,55256443
1557,95767581
1663,37228729
1675,16458372
1712,76996227
1694,40011018
1637,48153717
1651,23934868
1665,83718879
1770,57768118
1658,43556909
1706,59784865
1798,60332565
1679,04235761
1600,80175701
