generation;fitness
0;1970.490183803434
1;1978.6352097015138
2;1970.490183803434
3;1933.6052231609651
4;1958.440044199362
5;1929.2657208833436
6;1949.4186715226135
7;1938.1256870965658
8;1940.9267317603599
9;1931.376632278367
10;1962.5483381777146
11;1918.6111404429648
12;1904.6909322825763
13;1931.024175602728
14;1886.3459507661094
15;1922.0497058469643
16;1899.1468125020635
17;1902.789469189874
18;1950.5521220379287
19;1903.0509887739024
20;1954.806915339836
21;1882.1346281893916
22;1909.5141945161106
23;1900.5369050563158
24;1896.5715809195756
25;1898.563137341256
26;1896.616525265334
27;1888.0284523310343
28;1896.6119825878004
29;1897.0656362280936
30;1848.10227638408
31;1898.6662372191583
32;1863.2126789559497
33;1899.7493668163804
34;1844.4248913658284
35;1899.5663476180925
36;1852.7740061850784
37;1901.0276650367623
38;1844.4796319714808
39;1895.1411805623313
40;1858.6905502885684
41;1895.099162548618
42;1852.885481268642
43;1870.8340705384444
44;1856.4988365853912
45;1887.7702918401353
46;1855.5371583006379
47;1883.8279241179885
48;1833.1333553438196
49;1882.8851235685433
50;1842.4148812897624
51;1878.37897914197
52;1841.1946321211856
53;1873.2761072957944
54;1845.752053122265
55;1869.1908744717005
56;1847.597008497115
57;1869.1908744717005
58;1844.5371563565757
59;1857.7666978126406
60;1844.5225788767232
61;1868.941754119137
62;1842.7327712410818
63;1871.64557225219
64;1842.4473214071725
65;1872.1616068681178
66;1842.0045667207953
67;1878.482628066339
68;1836.3578933904043
69;1874.493142034831
70;1835.432857336372
71;1867.744932825235
72;1828.6871832518427
73;1879.5279379192957
74;1826.4026483502937
75;1867.5956749452491
76;1809.2093865317893
77;1882.1281524377337
78;1809.2093865317893
79;1866.43686780801
80;1809.2093865317893
81;1872.1462265227321
82;1809.2093865317893
83;1877.8460091612358
84;1809.2093865317893
85;1873.4849710458705
86;1809.2093865317893
87;1872.6384743305932
88;1809.2093865317893
89;1872.479186153613
90;1816.5851254414802
91;1875.8414519368257
92;1832.5698935945202
93;1875.0224336032456
94;1826.1796036767419
95;1874.7264872323856
96;1826.0959033879635
97;1868.4401616719836
98;1824.8289853139727
99;1872.7026111994865
100;1834.3909113656532
101;1869.0892860120919
102;1833.5312116271068
103;1868.9736702693317
104;1829.0680971083614
105;1878.1705600783496
106;1830.3691525057297
107;1874.914132011507
108;1833.4245107574027
109;1875.1072141734362
110;1833.1466610506816
111;1869.2389854055914
112;1822.122506814514
113;1876.9529775056053
114;1819.117110118897
115;1880.137078136313
116;1819.1156368838865
117;1876.6541779242473
118;1837.8773902896405
119;1881.0009013298754
120;1830.9403780057767
121;1880.347370851645
122;1830.171191089715
123;1880.5924195625632
124;1818.7535201516978
125;1873.4904877734243
126;1814.7657231976225
127;1880.9763880874261
128;1815.0893336299164
129;1880.5110357349845
130;1815.052772115362
131;1879.7094171685667
132;1815.073112176888
133;1881.775545525546
134;1815.0711301253632
135;1825.0938147725215
136;1815.4276767669621
137;1882.7889025357774
138;1815.3351312784064
139;1883.3941816420454
140;1798.170065606939
141;1882.8619397093205
142;1819.6665351782885
143;1882.2389654690758
144;1818.309694718079
145;1882.8569878573192
146;1816.8025646979445
147;1841.1654045662983
148;1818.701047085694
149;1841.4526643178372
150;1820.822497986331
151;1841.4526643178372
152;1831.8566384695528
153;1841.9834799801054
154;1807.7605134092607
155;1882.854311740337
156;1796.2692526456178
157;1877.9807807485151
158;1796.2440887491443
159;1877.9807807485151
160;1807.7820257494561
161;1877.9807807485151
162;1807.9813642436636
163;1877.9807807485151
164;1809.5252086116116
165;1877.9807807485151
166;1807.0833086008427
167;1875.448548114037
168;1807.0159348578588
169;1877.9981729257074
170;1802.4426780688123
171;1864.847451585433
172;1806.9419810070838
173;1874.477852520648
174;1806.9394351652102
175;1874.8182458647636
176;1806.8862895156817
177;1875.0243146640246
178;1806.943698679564
179;1873.1435424324393
180;1806.9639846196403
181;1873.102322074346
182;1829.7490608311546
183;1873.080714541226
184;1831.9686738942985
185;1873.080714541226
186;1832.2477725656959
187;1872.461333619279
188;1828.7202075022642
189;1872.461333619279
190;1832.088458125526
191;1864.4430559991945
192;1828.7316646531917
193;1864.470947342268
194;1831.2358605306415
195;1863.5051452708374
196;1826.3860698559513
197;1863.5072759613033
198;1822.1656391464294
199;1863.4030340949455
200;1814.1919451270032
201;1863.4129689845715
202;1814.3497599475395
203;1853.567426512362
204;1809.0911536888366
205;1855.2255774935213
206;1813.602268423053
207;1854.3163534367025
208;1807.0752140112772
209;1854.3163534367025
210;1815.1248205970846
211;1854.3163534367025
212;1814.3598242982646
213;1851.0105186379872
214;1824.5214959608052
215;1850.7898071038653
216;1825.9151825369138
217;1850.526631146336
218;1822.6177268930223
219;1850.5266311679202
220;1814.0103614361974
221;1850.5266310983452
222;1816.746920930876
223;1850.141892624731
224;1814.1831333502248
225;1850.3865092777555
226;1814.1410842690798
227;1849.0484812363645
228;1814.1959907644139
229;1848.6684138049407
230;1814.6056754424599
231;1844.271710189777
232;1814.971155925494
233;1844.2717900843245
234;1814.5390692057554
235;1844.2717124990234
236;1814.971155925494
237;1844.27097128659
238;1814.971155925494
239;1844.2699498843203
240;1814.971155925494
241;1844.259984145804
242;1814.971155925494
243;1844.2716830314632
244;1813.7418109149028
245;1844.27037667172
246;1813.2616912527546
247;1844.2709483623303
248;1813.459448854769
249;1844.2717724865083
250;1813.4430916926246
251;1836.0591242055516
252;1834.8706628716286
253;1834.8706628716286
254;1834.8706628716286
255;1834.8706628716286
256;1834.8706628716286
257;1834.8706628716286
258;1834.6206861149103
259;1834.6206861149103
260;1834.6206861149103
261;1834.6206861149103
262;1834.6206861149103
263;1834.6206861149103
264;1834.6206861149103
265;1834.618400384423
266;1834.618400384423
267;1834.618400384423
268;1834.618400384423
269;1834.618400384423
270;1834.618400384423
271;1834.618400384423
272;1834.618400384423
273;1829.90329553728
274;1829.90329553728
275;1829.8412254000461
276;1829.8412254000461
277;1829.8412254000461
278;1829.8412254000461
279;1829.3064042949443
280;1829.2990598574734
281;1829.2990598574734
282;1829.291754914574
283;1829.291754914574
284;1829.2814849345732
285;1829.2338741807062
286;1829.2338741807062
287;1829.1998668829247
288;1829.1998668829247
289;1829.1998668829247
290;1829.1998668829247
291;1829.1998668829247
292;1829.1998668829247
293;1829.1939834435334
294;1829.1939834435334
295;1829.1763641537616
296;1829.1763641537616
297;1829.1763641537616
298;1828.8864867718428
299;1828.8864867718428
300;1823.5020037600912
301;1823.5020037600912
302;1823.5020037600912
303;1823.4676222202663
304;1822.5415548857754
305;1822.373733317692
306;1822.243077029533
307;1822.1147571819174
308;1822.1147571819174
309;1822.0689888054371
310;1822.0689888054371
311;1822.0689888054371
312;1822.0689888054371
313;1822.0689888054371
314;1822.0689888054371
315;1822.0689888054371
316;1822.0689888054371
317;1822.0689888054371
318;1822.0689888054371
319;1822.0689888054371
320;1822.0689888054371
321;1822.0689888054371
322;1822.0689888054371
323;1822.0290408047442
324;1810.4678396873321
325;1810.4246201588871
326;1810.3253532508654
327;1810.3253532508654
328;1810.3253532508654
329;1810.2802575262845
330;1810.2802575262845
331;1810.2802575262845
332;1810.2491898896615
333;1810.2491898896615
334;1810.2491898896615
335;1810.2491898896615
336;1809.5438642275783
337;1809.5438642275783
338;1809.5438642275783
339;1809.5438642275783
340;1808.9826235215223
341;1808.9826235215223
342;1808.9647662032366
343;1808.940542688268
344;1808.9180312522356
345;1808.8731646226995
346;1808.8658964575284
347;1808.8658964575284
348;1808.8658964575284
349;1808.8149324636636
350;1808.8149324636636
351;1808.790008204204
352;1808.7651934245068
353;1808.6841841142107
354;1808.6687869571379
355;1808.6687869571379
356;1807.6261623216249
357;1807.6261623216249
358;1807.529509345441
359;1807.516530696184
360;1807.516530696184
361;1806.4853197700295
362;1805.953953618539
363;1805.953953618539
364;1805.953953618539
365;1805.953953618539
366;1805.953953618539
367;1805.953953618539
368;1805.953953618539
369;1803.5636968289168
370;1803.5636968289168
371;1803.5636968289168
372;1803.5636968289168
373;1803.5636968289168
374;1803.5636968289168
375;1803.5636968289168
376;1803.5636968289168
377;1803.5636968289168
378;1803.5636968289168
379;1803.5636968289168
380;1803.5636968289168
381;1803.5636968289168
382;1803.5636968289168
383;1803.5636968289168
384;1803.5636968289168
385;1803.5636968289168
386;1803.5636968289168
387;1803.5636968289168
388;1803.5636968289168
389;1803.5636968289168
390;1803.5636968289168
391;1803.5636968289168
392;1803.5636968289168
393;1803.5636968289168
394;1803.5636968289168
395;1803.5636968289168
396;1803.5636968289168
397;1803.5636968289168
398;1803.5636968289168
399;1803.5636968289168
400;1803.5636968289168
401;1803.5636968289168
402;1803.5636968289168
403;1803.5636968289168
404;1803.5636968289168
405;1803.5636968289168
406;1803.5636968289168
407;1803.5636968289168
408;1803.5636968289168
409;1803.5636968289168
410;1803.5636968289168
411;1803.5636968289168
412;1803.5636968289168
413;1803.5636968289168
414;1803.5636968289168
415;1803.5636968289168
416;1803.5636968289168
417;1803.5636968289168
418;1803.5636968289168
419;1803.5636968289168
420;1803.5636968289168
421;1803.5636968289168
422;1803.5636968289168
423;1803.5636968289168
424;1803.5636968289168
