generation;fitness;time
0;1917.0964877264198;8754
1;2063.9961701503685;17767
2;1844.2661665533622;26360
3;2033.5130118358613;35311
4;1838.4393573821262;43846
5;1928.623032868594;52082
6;1842.9274533798591;60041
7;1891.005279971524;68988
8;1818.8556750266443;77452
9;1891.005279971524;84769
10;1811.671585539923;93539
11;1891.005279971524;102154
12;1811.671585539923;110770
13;1891.005279971524;119798
14;1811.6282614315883;129135
15;1891.005279971524;138254
16;1803.9023063063478;147927
17;1860.9620425984635;157762
18;1802.8554945828203;165143
19;1865.1649827955382;175229
20;1801.9664059085533;185682
21;1845.6423440090596;195363
22;1796.9172371877842;205414
23;1879.974101324544;216435
24;1774.5022070150483;227637
25;1865.1818161917154;239410
26;1794.6322467827338;251464
27;1867.200507790967;263556
28;1802.1805782210954;276348
29;1863.3428616379476;289941
30;1787.8581292752215;303810
31;1858.2031045784163;318311
32;1704.202087010593;332382
33;1840.244183627478;346658
34;1782.0410871840918;361961
35;1836.315528876576;377036
36;1776.5164433649727;392444
37;1786.1627221832623;408305
38;1768.0935164431983;423566
39;1785.1635531090003;440460
40;1733.3185529151735;456125
41;1783.8514170341596;472359
42;1693.1310682742105;488655
43;1761.8144963366747;505528
44;1740.241529511475;520996
45;1782.145686069398;538014
46;1748.1721278969726;555235
47;1771.2808249448335;570837
48;1759.9368886068628;587332
49;1771.5962913477151;604243
50;1726.8423143458917;619400
51;1772.9780505265153;636584
52;1735.4163853364405;649778
53;1765.0858500623885;665894
54;1737.5320603159903;686642
55;1785.3039755299412;706455
56;1748.7529514456721;724135
57;1771.7815054086193;738495
58;1741.8285649424113;754555
59;1771.7671091716081;769317
60;1746.0818813321694;783719
61;1771.719098331189;801622
62;1746.0818846401974;823041
63;1806.275419933372;837221
64;1746.0818955297175;852489
65;1805.6310829619501;864043
66;1753.3851913789094;880722
67;1807.9450291309759;893220
68;1747.3231063913247;914844
69;1802.1714416137172;936049
70;1753.7455206338352;949854
71;1799.3115629370168;963359
72;1710.6821359944636;975008
73;1799.431682905363;987913
74;1745.0648187477243;1003031
75;1810.329711506495;1022921
76;1776.111017411349;1037372
77;1810.194687022224;1054912
78;1757.0319436734856;1067567
79;1833.9547437778788;1078894
80;1773.811832138417;1092694
81;1843.3244487996706;1104825
82;1772.193637323198;1117129
83;1827.7232886384845;1131160
84;1767.864868836088;1142298
85;1840.5074365957894;1161702
86;1757.8538270939348;1176397
87;1844.0253770504169;1190551
88;1751.5717206412373;1203460
89;1843.850063880885;1217271
90;1772.8791914879755;1235031
91;1836.54799432308;1257183
92;1761.626204068895;1276226
93;1836.5558205582718;1293284
94;1753.1567473659222;1313387
95;1823.9877515243186;1325256
96;1764.340294509913;1339975
97;1842.4038333785427;1355383
98;1769.1537844680618;1372308
99;1833.5596378913501;1393450
100;1774.9207400983641;1408023
101;1814.7633441182043;1427974
102;1771.5719261820486;1445569
103;1836.8040492076861;1462499
104;1776.2811988288145;1477782
105;1811.1989084520374;1492840
106;1776.5084981560992;1511460
107;1811.6218397663101;1525302
108;1774.0462158850698;1540481
109;1850.5456722799677;1559691
110;1778.9154102767982;1573232
111;1850.5282925212944;1590318
112;1765.952245880165;1613718
113;1847.023569207014;1635394
114;1781.5953185123228;1660800
115;1850.57920283879;1683665
116;1780.263775141065;1698533
117;1832.8596880645841;1720057
118;1781.6716361461902;1737129
119;1848.012330455203;1751705
120;1775.8473721310402;1768882
121;1847.8844914963445;1783863
122;1780.9103989890907;1800846
123;1831.4848223082695;1820619
124;1781.2229437544054;1836246
125;1845.7648247339612;1853586
126;1775.671333509708;1871428
127;1836.7065648646485;1890679
128;1780.3667890576999;1907634
129;1837.7758002576434;1926650
130;1781.5542737626042;1939831
131;1835.7360520557027;1958511
132;1775.1661213094437;1976358
133;1842.808575299916;1994578
134;1768.5881934173074;2012043
135;1848.5104514222176;2031790
136;1768.6658208297292;2050643
137;1849.1541275215577;2072911
138;1772.3859465966686;2085716
139;1833.2098710003208;2098254
140;1772.3207686198666;2118625
141;1833.2094520078986;2134804
142;1772.320751122703;2156425
143;1833.20922515599;2174019
144;1772.3207511230426;2192362
