generation;fitness;time
0;1860.9079364593795;8728
1;2066.2605695366715;17703
2;1840.4546138349676;26091
3;1939.434805099115;33937
4;1835.0300278496436;42367
5;1937.2283810796516;50939
6;1832.7044709005734;59311
7;1939.0748547168369;67899
8;1831.8739048684445;76793
9;1939.7995105101995;85437
10;1831.3891877906092;94262
11;1940.776637227931;102815
12;1819.9345288258596;112130
13;1930.1351334824853;120972
14;1819.9757077751387;130646
15;1928.2811000712618;141089
16;1808.3458933147874;151944
17;1926.6594564403779;162168
18;1807.2058534135958;173963
19;1924.7510700068779;184645
20;1808.3686024104773;196200
21;1925.7377285891505;208230
22;1820.2950795247086;220232
23;1924.2985437042273;232871
24;1820.6654965297887;246203
25;1916.5103531527654;260283
26;1814.1410724477785;274247
27;1914.0279553481193;288217
28;1807.359730055635;303403
29;1870.7654090667213;319203
30;1797.253665624134;334956
31;1852.0614478128296;350738
32;1801.2097651001789;366802
33;1850.8479768236468;382622
34;1802.3523898392264;398789
35;1848.244563633245;414312
36;1800.1001737867587;430988
37;1838.2215511690279;447256
38;1800.9542583311936;464221
39;1863.618580199264;481345
40;1803.770000992808;498378
41;1841.7634687090124;515574
42;1800.082904694256;532686
43;1835.2004632446829;550122
44;1803.3121020684732;567210
45;1850.672844041337;584841
46;1797.0725709877531;602958
47;1834.2127451550816;622233
48;1804.6371268568894;645976
49;1834.2127451236838;668162
50;1801.6687983609881;691386
51;1889.5300917141785;713670
52;1802.2179337861114;734882
53;1878.3540583926215;760033
54;1799.9528163488765;781132
55;1878.3540214431036;803255
56;1793.2592721722053;825133
57;1868.0856877622323;847321
58;1793.260085952888;870239
59;1868.085678464298;894175
60;1795.480776715044;912125
61;1868.0856480628643;929502
62;1798.3613825763648;952350
63;1861.806322096747;972316
64;1801.839758662862;988783
65;1861.8062033471554;1010041
66;1768.2709762324841;1033130
67;1870.684022335894;1051962
68;1801.028606818839;1071100
69;1836.381657094278;1094473
70;1791.7093459852101;1116550
71;1834.5592004133287;1131023
72;1797.8053945910756;1154036
73;1832.6435378259564;1169083
74;1797.8634480194232;1191149
75;1834.7011547500365;1210571
76;1787.8818788516114;1229086
77;1834.6931938618864;1247637
78;1802.32761816429;1264645
79;1831.8111054995484;1287170
80;1800.5667767903512;1310976
81;1833.0684622519832;1333494
82;1800.553926621702;1350330
83;1833.0686892275257;1363595
84;1800.386687528603;1382179
85;1833.0312520241862;1404271
86;1800.1552435444653;1423472
87;1835.7836355161453;1441970
88;1797.5054973194824;1459684
89;1835.785666506204;1476451
90;1799.9810801975812;1491586
91;1860.8785924158806;1514149
92;1802.4259381299896;1528737
93;1860.0139837380386;1547094
94;1693.9162587869175;1559129
95;1843.1369291161582;1576461
96;1693.9162585368076;1591535
97;1848.0368852649;1613566
98;1693.915695492212;1636669
99;1847.8485260416346;1659054
100;1794.9418882790778;1671052
101;1847.668876894739;1687512
102;1794.9415944562193;1705366
103;1847.668876894739;1724128
104;1773.7157107912924;1747146
105;1836.2694180828767;1764686
106;1773.7157107912924;1787537
107;1851.812051994897;1810327
108;1773.7067881435325;1828235
109;1849.285598795889;1844928
110;1773.7067881435325;1867553
111;1850.7250284794084;1891255
112;1773.717592401958;1910095
113;1850.7018880056307;1931887
114;1773.7175876770712;1954984
115;1850.6200255176857;1977255
116;1773.7173384437117;1999873
117;1849.058407853284;2017232
118;1772.1348501297657;2035292
119;1849.0873924779492;2058833
120;1768.7518782395239;2077123
121;1848.0291883026475;2098987
122;1768.7519754908749;2111120
123;1847.1232849929586;2126844
124;1768.751970532196;2148834
125;1848.8649823256756;2166168
126;1768.751970532196;2184199
127;1848.76872582134;2205473
128;1768.7521779252324;2225294
129;1849.1980159908796;2242317
130;1738.7859261968158;2261667
131;1851.5026227359003;2284566
132;1768.6521353849826;2299529
133;1851.0481554107998;2318279
134;1775.2331237799137;2339071
135;1849.8372734077855;2362126
136;1773.750153156418;2383881
137;1849.1019431768448;2404973
138;1773.6172314152193;2426893
139;1845.939479644785;2449154
140;1773.3673702012782;2467041
141;1850.0779242667145;2484094
142;1773.3673702012782;2504378
143;1849.8954181169304;2520033
144;1773.589530889145;2545376
145;1852.347924416047;2568202
146;1773.5573068022852;2583896
147;1835.7058351846615;2604811
148;1773.1636753966056;2623709
149;1847.0524591844885;2642000
150;1772.0398916959512;2660590
151;1832.3246982569026;2677726
152;1772.2398122472273;2698083
153;1849.0880591458629;2713858
154;1772.2384650429817;2730700
155;1834.4182369139455;2743808
156;1772.2373360253443;2760114
157;1843.9309939227953;2784567
158;1772.0112693190388;2808644
