generation;fitness;time
0;1848.1515161124482;7594
1;1958.4104952210234;15855
2;1843.211902880337;24240
3;1939.6279262258322;33057
4;1833.8941878280712;39876
5;1936.9942481379967;48394
6;1834.1853891035726;56777
7;1936.9942481379967;65692
8;1817.204318885642;74886
9;1938.9677300173876;84835
10;1814.14109262974;93763
11;1939.2676652697987;103084
12;1821.7971608560388;112475
13;1940.3599463846367;122585
14;1821.932331390677;132475
15;1889.9792127991946;143160
16;1798.6554776379203;153538
17;1889.1488932875423;163971
18;1815.1338478348448;174415
19;1875.2329867555854;185851
20;1828.1021051119571;197528
21;1888.1739673926977;208542
22;1818.5762162317187;219568
23;1907.3009298786271;229375
24;1821.0936298500774;240670
25;1783.9986239846903;252876
26;1802.5473691256557;263516
27;1782.8540757996634;275995
28;1800.0459539474334;288847
29;1777.6153276486043;302067
30;1809.4849673439896;315769
31;1776.6719351496008;328612
32;1798.3254127479568;341875
33;1769.5465430317765;354830
34;1808.011148206513;368576
35;1774.2878900711648;382907
36;1807.5866046010813;395934
37;1766.1804871097133;409731
38;1775.8682857612093;424238
39;1771.9721439816947;437558
40;1766.3263581980932;449732
41;1775.058731130951;463345
42;1780.932819597973;477935
43;1767.5138377146463;491831
44;1801.1858316662765;507331
45;1770.7961573149798;522218
46;1784.930188902883;536718
47;1763.452369516794;551562
48;1794.531913996773;567964
49;1764.7945636013455;583817
50;1785.5553379859598;600508
51;1774.476333962368;616981
52;1801.7801926963946;633032
53;1768.3776168773202;650306
54;1793.0131101570826;665203
55;1750.4282226100383;679566
56;1810.0119643473888;692632
57;1773.4213210014473;707395
58;1787.0916561216115;720341
59;1765.981147278225;734554
60;1805.8404263636594;749463
61;1754.9355546136017;769365
62;1797.9842497087573;783761
63;1748.8512354353652;800889
64;1766.0015072196259;814363
65;1736.7388492079817;829993
66;1784.9541344067593;849196
67;1720.5228342369683;861123
68;1787.0915178630673;877733
69;1720.5228342369683;901217
70;1754.3825924386795;916784
71;1748.0950715332424;931217
72;1754.5418763496464;949950
73;1754.4421910973404;964176
74;1776.6378424989366;982395
75;1754.3917932645927;1004468
76;1776.6385549143326;1021123
77;1754.5437822304416;1039513
78;1776.4360418244198;1062898
79;1728.046954045702;1087896
80;1776.4364321586215;1111511
81;1757.1280336913114;1133411
82;1783.9713343937583;1154018
83;1750.4020137710218;1175009
84;1781.5611145323328;1195494
85;1740.8868202911053;1209248
86;1773.7339291336295;1230863
87;1741.8354621310532;1253778
88;1729.877964141587;1273637
89;1748.371715468275;1298257
90;1773.7172464104938;1315755
91;1740.4650279629288;1336540
92;1773.8290358430727;1355187
93;1740.2405559232905;1376767
94;1773.7667840816007;1392068
