generation;fitness;time
0;1851.159661801428;8569
1;1964.605716182968;17048
2;1842.0837563387217;25113
3;1936.3130114444368;33245
4;1830.1803879552047;40607
5;1936.3130114444368;48842
6;1820.5177181896215;57103
7;1926.1216286162917;65095
8;1817.954197563878;72627
9;1929.2836613244976;80717
10;1788.0950189230803;88969
11;1915.7494567986676;97595
12;1817.6911497129067;106118
13;1902.787810895113;114757
14;1817.6680736541248;123732
15;1877.655193661648;132441
16;1800.7654702605785;141011
17;1899.9488544947717;150089
18;1795.1171083031613;158642
19;1898.8676474542629;167789
20;1784.0194891696226;177241
21;1893.6470042342403;186392
22;1765.4044965641067;195025
23;1879.5078510241817;203959
24;1759.8596694023647;212729
25;1877.4944302985202;222376
26;1762.588395489692;231405
27;1842.0511245445466;240211
28;1732.1732365875564;249108
29;1880.1711395628918;258193
30;1755.964216681086;267473
31;1750.8668617395972;277266
32;1717.195155296258;286379
33;1830.1680565249383;296248
34;1717.195155296258;305401
35;1824.9379347886188;314122
36;1717.4509719454063;322848
37;1837.6385233458948;331934
38;1717.4509719454063;339869
39;1827.3648470438018;348052
40;1716.963706533198;356219
41;1827.3648470438018;364987
42;1716.963706533198;373218
43;1827.2222579602496;381164
44;1716.963706533198;388776
45;1826.0314340601237;396722
46;1714.8011655622463;405146
47;1825.3869510701018;412635
48;1714.8011655622463;421658
49;1824.3891182774953;431030
50;1714.8011655622463;439511
51;1769.9012153720398;448173
52;1714.8011655622463;456645
53;1768.7665597613768;464498
54;1713.4463876613347;473002
55;1820.4836457066938;481767
56;1695.7387917920457;491015
57;1816.4363918769398;499125
58;1700.3155010527628;507839
59;1794.8315959898084;516521
60;1713.4835314246757;525971
61;1812.0621409871746;535209
62;1712.2699082328706;544744
63;1796.662698541222;554228
64;1702.8632117492748;563793
65;1795.7280333327653;572680
66;1692.180154165107;582308
67;1793.8128690376568;591538
68;1695.0616888597087;599480
69;1799.9823276340487;608948
70;1692.8810374064087;616271
71;1803.0868276548856;624016
72;1696.7687415360972;631840
73;1802.8143681612582;640013
74;1700.2887114064931;649722
75;1801.1293331707968;658988
76;1700.2887114064931;669184
77;1765.0715829988753;679990
78;1677.2627228349033;691620
79;1784.827212910251;700208
80;1700.2887114064931;709890
81;1781.6354063776992;720114
82;1696.1919726537349;729577
83;1783.7726752401013;741051
84;1696.1919726537349;750094
85;1773.26996347186;757621
86;1674.5951787823383;766524
87;1755.9052088851931;776264
88;1671.0422852381655;787124
89;1749.0368197579178;800537
90;1674.6235140465078;814681
91;1749.0368127795837;828336
92;1680.5486431427728;840941
93;1751.1662475711962;856635
94;1689.7049690234676;874171
95;1748.8507400120602;889341
96;1637.906360361946;904368
97;1748.8500030147902;919822
98;1637.919396591415;934294
99;1755.2991159629391;950749
100;1637.8372203386944;967001
101;1743.0700558389626;982163
102;1612.6913725185339;997476
103;1749.6766854542009;1016853
104;1684.5558375578364;1033069
105;1749.6766854542009;1051248
106;1683.4080312524723;1070087
107;1715.9882875995995;1088120
108;1683.4080630651695;1106341
109;1732.8330461590142;1123176
110;1670.1530828733198;1142712
111;1735.3146825571573;1162290
112;1683.4023939746967;1182896
113;1747.8050534261356;1198507
114;1693.4781596319183;1213569
115;1734.26425360498;1225081
116;1695.0297834018143;1242777
117;1746.9361723419017;1260344
118;1695.0298558338911;1273375
119;1731.3979263828157;1291522
120;1694.9629794150583;1311986
121;1732.3097517793963;1331182
122;1682.7019676832906;1352838
123;1747.0347786317761;1373473
124;1687.5659432912203;1387289
125;1750.8573684775931;1410111
126;1687.0869557838;1429806
127;1751.5974977735832;1447641
128;1687.10801891658;1465431
129;1741.5774754792005;1483495
130;1686.9717446119616;1507360
131;1742.940201868305;1525851
132;1685.4439034185775;1542593
133;1761.2927597922105;1563074
134;1699.7865510968293;1584422
135;1747.6669548211505;1607312
136;1698.3045283224733;1632630
137;1730.9650194778685;1656631
138;1685.4450740355335;1682091
139;1747.7267721497292;1705071
140;1696.3988678534454;1723498
141;1739.632295285029;1744449
142;1695.8918058242486;1768692
143;1742.6113507103557;1789238
144;1684.734583696587;1810792
145;1739.6054678226544;1832712
146;1688.6429708023782;1853587
147;1725.2422090739813;1876061
148;1676.2811226756687;1897467
149;1739.7832211022885;1921095
150;1654.9035206165433;1939869
151;1735.287690619569;1962640
152;1691.4564308717092;1982470
153;1739.2778958972642;2004787
154;1688.004469393241;2021691
155;1720.8495585700368;2038532
156;1691.3252167882983;2061409
157;1718.8981256475954;2078045
158;1675.3896022650779;2095822
159;1729.6003646746838;2118299
160;1685.9236642119874;2140747
161;1723.604459244219;2161991
162;1680.6901413661503;2177405
163;1724.6008648670086;2194009
164;1670.0234466368336;2212635
165;1723.3330369738294;2229062
166;1639.9178352752344;2249979
167;1702.343757120139;2262062
168;1564.5319127214223;2272097
169;1669.530068946639;2282890
170;1551.3126292070676;2296887
171;1679.5390269245345;2313507
172;1535.8851493396035;2333521
173;1659.5036255431098;2354007
174;1523.007552305623;2372734
175;1664.8027448336577;2388765
176;1479.868298216183;2407546
177;1646.4143525405789;2427019
178;1503.313248556149;2444420
179;1648.140454428829;2462800
180;1501.576345267076;2475809
181;1625.0858385919232;2488714
182;1496.8933046403756;2504873
183;1623.09303166505;2530971
184;1494.7147041184778;2546178
185;1614.694640513696;2567333
186;1493.5211274713936;2588241
187;1612.4725723943634;2605460
188;1489.7478249237188;2618305
189;1606.9467184722846;2637502
190;1482.8362060939394;2658492
191;1613.6098052674229;2679923
192;1485.794212498659;2702574
193;1608.8248095059141;2715170
194;1485.0998206861675;2727607
195;1582.8234184719781;2738688
196;1485.591050147617;2757870
197;1613.6387051564593;2779431
198;1482.078285825313;2803241
199;1584.0842088680524;2824990
200;1465.706507889927;2844073
201;1571.0564790179508;2864396
202;1456.8591695714192;2883055
203;1570.1083256618113;2897860
204;1457.2311620867215;2913218
