fitness
1720,38392677
1728,17016729
1664,37851383
1654,62166892
1596,47242558
1887,89589147
1682,46603384
1630,72009838
1722,55635581
1688,93346379
1622,92471013
1781,70313293
1729,20759386
1704,14931671
1698,06672949
1740,62613137
1738,55552277
1739,13922684
1705,67059396
1715,81000462
1748,98212612
1786,84996178
1713,50445179
1653,59801731
1564,51686364
1700,91601049
1640,69310774
1730,30746231
1739,46136095
1759,35595621
