generation;fitness
0;2210.233316358504
1;1937.4935844425643
2;2215.263293263563
3;1978.3754144468649
4;2209.060075241532
5;1978.3754144468649
6;2203.8832812687783
7;1976.2291736310349
8;2194.626446656942
9;1976.2291736310349
10;2194.626446656942
11;1976.2291736310349
12;2194.626446656942
13;1966.2879627223056
14;2161.6947946006258
15;1964.99503509469
16;2161.6947946006258
17;1962.960257997714
18;2157.94040339153
19;1950.2768500744803
20;2149.9607258972733
21;1949.2087180313868
22;2149.7708321136292
23;1949.825807094197
24;2157.9867290836987
25;1952.0599141721998
26;2154.2695425969537
27;1937.0321379570446
28;2157.537849744933
29;1933.6378236220596
30;2170.9491212901416
31;1947.274008909791
32;2169.270010820512
33;1946.6607088114738
34;2154.8177684215157
35;1942.5077296362513
36;2153.265850984595
37;1941.965668293376
38;2154.0478048700834
39;1898.1854081922202
40;2158.055641524636
41;1935.1949110751164
42;2144.888184261741
43;1933.9269374825474
44;2144.6788274075448
45;1933.7309775384047
46;2144.528470394948
47;1933.7309775384047
48;2144.626968466512
49;1931.762594887396
50;2144.521354853974
51;1933.7309775384047
52;2147.675830439992
53;1933.5672558861186
54;2147.7980430208922
55;1933.4318793819864
56;2148.522789231259
57;1923.0600231282087
58;2144.4651577714308
59;1923.0600231282087
60;2149.0997293700675
61;1933.7309775384047
62;2144.634045430919
63;1922.760752478257
64;2144.6173495071857
65;1922.6244537641255
66;2149.6859184884065
67;1928.000723947596
68;2150.7542524760147
69;1923.750687181766
70;2148.303928757983
71;1923.4468098723346
72;2149.1923081297314
73;1916.3198327212897
74;2150.303192981797
75;1917.6568947465296
76;2143.3458294863813
77;1924.7392231746287
78;2142.6894232915283
79;1917.6637164315946
80;2145.1674594520728
81;1923.4840806698985
82;2143.736514041213
83;1924.2064678110928
84;2143.736514041213
85;1920.0136078476494
86;2143.309914997255
87;1918.1042889237212
88;2142.301931870746
89;1918.5645016921776
90;2142.3386652674935
91;1914.8259607967982
92;2142.088744568144
93;1918.4275325675999
94;2130.2612022086314
95;1915.1490688343451
96;2143.396200396145
97;1916.2917347365662
98;2140.1341198550235
99;1904.9464304822718
100;2141.6257477302493
101;1905.7947539876698
102;2141.5858736994273
103;1900.48598974415
104;2142.7719961069915
105;1899.8475154296207
106;2140.149460436938
107;1918.6884658998365
108;2141.5379644753757
109;1896.828685921552
110;2141.3906260656404
111;1915.1687668750233
112;2141.418372072296
113;1917.0472426917345
114;2138.58942676592
115;1902.4350408391126
116;2141.483627986541
117;1908.256772184405
118;2140.777843615545
119;1903.53564418666
120;2139.613310508548
121;1903.5971042970843
122;2139.6206897435777
123;1900.9944501150694
124;2139.5911046319984
125;1900.3243493612076
126;2139.695223016089
127;1867.5679447724353
128;2140.6546169047724
129;1882.4865500059307
130;2138.4621066826376
131;1883.3714268806223
132;2135.7029762948314
133;1883.5682972547079
134;2136.9609295122227
135;1884.0793423997793
136;2136.469646804565
137;1884.5413966353917
138;2134.140329933422
139;1887.9585009291825
140;2133.8052370647324
141;1882.6849990057403
142;2134.7100671083567
143;1884.717166854149
144;2134.650769770061
145;1879.2585608862682
146;2134.2136447891494
147;1883.9691318819002
148;2130.7321119484113
149;1886.335049839147
150;2128.8385446198267
151;1887.3568105164636
152;2128.6277480979716
153;1884.147256704676
154;2133.1311609466766
155;1881.6904929712966
156;2132.268420989134
157;1883.6832241711572
158;2131.8038823853576
159;1883.1580734449753
160;2133.9805152733725
161;1881.900931728792
162;2132.4006812832768
163;1883.4095676821382
164;2133.8822570263173
165;1882.110664216645
166;2133.5495996764766
167;1883.081381149309
168;2134.6811964168805
169;1882.618015212685
170;2132.0938654674264
171;1881.7979159864324
172;2132.2295069162546
173;1883.5298658218724
174;2131.8700290129477
175;1875.376894415871
176;2131.900325962723
177;1866.3533183836255
178;2132.172156546424
179;1880.8484481485546
180;2130.6002842860175
181;1879.0815496779169
182;2131.4829567818547
183;1874.603516588035
184;2131.4462013412694
185;1874.0779487094605
186;2131.50832557045
187;1874.828383369913
188;2131.33553067804
189;1875.8511124037846
190;2130.6896513738957
191;1875.5128908899742
192;2132.191518957183
193;1875.1464840337023
194;2130.955288181941
195;1874.8393176373618
196;2131.5993057360224
197;1864.9834605630294
198;2130.7936292077648
199;1865.2961598567506
200;2130.765949330048
201;1870.8063283942083
202;2125.8690560428327
203;1865.2746888855447
204;2125.883579995732
205;1865.2746888855447
206;2126.171143694417
207;1865.1574950779427
208;2127.782585394172
209;1865.1518287979907
210;2129.098133278754
211;1865.3042041447636
212;2129.645755888176
213;1865.0137455855975
214;2130.1672296835377
215;1865.39046769734
216;2129.340595086679
217;1865.39046769734
218;2125.1014779988645
219;1865.0976368829233
220;2127.0925228429533
221;1865.2869750526086
222;2125.884535935505
223;1864.3601636372098
224;2126.075530918634
225;1864.8914062378178
226;2125.8860245003902
227;1862.6154338235683
228;2128.6271912704815
229;1863.2104166707782
230;2125.2419867695016
231;1862.220394308358
232;2128.3018255971583
233;1862.4258047382957
234;2128.7160926345787
235;1864.449152910299
236;2126.7657039476057
237;1865.8093730397034
238;2127.490208647492
239;1862.5793275097224
240;2126.965541899571
241;1862.1690187699883
242;2128.0939770518366
243;1862.1725058766458
244;2128.0939770518366
245;1859.9857754994573
246;2124.9843357422706
247;1863.2425271726247
248;2120.898477438117
249;1864.1541560253834
250;2121.611396002076
251;2006.1227099893356
252;2006.1227099893356
253;2006.0784460106072
254;2006.0784460106072
255;2006.0784460106072
256;2005.9118939563732
257;2005.9118939563732
258;2005.5507036788292
259;2005.5507036788292
260;2005.5507036788292
261;2005.5240616257574
262;2005.5240616257574
263;2005.5240616257574
264;2005.5240616257574
265;2004.9732340020896
266;2004.9732340020896
267;2004.9732340020896
268;2004.4412813583185
269;2004.4412813583185
270;2004.4412813583185
271;2004.4412813583185
272;2003.7951294623808
273;2003.7951294623808
274;2003.7951294623808
275;2003.7951294623808
276;2003.7951294623808
277;2003.7951294623808
278;2003.7951294623808
279;2003.7951294623808
280;2003.7951294623808
281;2003.7951294623808
282;2003.7951294623808
283;2002.3229106747287
