generation;fitness
0;2400.845824478326
1;2133.7833492074005
2;2198.525013872822
3;1931.7046456498429
4;2198.525013872822
5;1931.7046456498429
6;2198.525013872822
7;1931.7046456498429
8;2198.525013872822
9;1931.7046456498429
10;2198.525013872822
11;1931.7046456498429
12;2198.525013872822
13;1904.5330311371988
14;2218.5456075273664
15;2004.014909634868
16;2218.5456075273664
17;1980.1273538461382
18;2183.6045422051748
19;1971.0762748135894
20;2135.338828866867
21;1973.074296539463
22;2209.2394499751304
23;1969.2056762343682
24;2180.688366094022
25;1959.3852577782507
26;2148.810566289739
27;1923.9024677945727
28;2148.5089817509224
29;1929.9833761653604
30;2179.58934011224
31;1929.5130077482027
32;2161.255711108304
33;1928.9367197046918
34;2175.327836031773
35;1923.5260721004245
36;2145.8092739292365
37;1908.107135780135
38;2146.550731689182
39;1926.8845755254688
40;2137.4204245162778
41;1925.1133845093968
42;2146.550731689182
43;1924.8642335504644
44;2137.3482102875178
45;1919.940538685067
46;2129.930133214052
47;1921.007492971999
48;2129.412834624185
49;1920.8390123578572
50;2131.727188684169
51;1920.5446601795604
52;2159.1047796547277
53;1919.240613362723
54;2144.535827876359
55;1925.3311646925645
56;2142.2258483343708
57;1923.3598820854284
58;2133.844603278535
59;1924.2750237267855
60;2132.4833310472673
61;1929.3613653827201
62;2141.6550648248012
63;1929.1451996600074
64;2134.2503604599005
65;1929.1840208934825
66;2132.377637428144
67;1929.0261476489852
68;2135.257921757575
69;1836.6329340551988
70;2131.8208644166043
71;1920.1915257794146
72;2114.3037470666886
73;1920.1915257794146
74;2141.6349257977827
75;1920.1915257794146
76;2133.004968906387
77;1920.1915257794146
78;2157.5230256922114
79;1920.1915257794146
80;2134.4819244982486
81;1920.1915257794146
82;2066.4249505774146
83;1920.1915257794146
84;2132.50660085828
85;1920.1915257794146
86;2132.50660085828
87;1920.1915257794146
88;2132.50660085828
89;1920.1915257794146
90;2132.50660085828
91;1920.1915257794146
92;2132.50660085828
93;1864.5672927435562
94;2132.50660085828
95;1914.2930913862315
96;2132.50660085828
97;1920.1915257794146
98;2154.3769626706435
99;1908.050954104532
100;2145.019437993015
101;1913.0527931705606
102;2142.110983898422
103;1964.4858337526139
104;2144.590720090201
105;1909.1074707861214
106;2147.6106969055436
107;1909.1074707861214
108;2143.4004354160757
109;1909.1074707861214
110;2113.919383642272
111;1909.1074707861214
112;2095.5072704905515
113;1909.1074707861214
114;2095.5072704905515
115;1909.1074707861214
116;2089.424437689151
117;1909.1074707861214
118;2095.5072704905515
119;1909.1074707861214
120;2089.1219200795094
121;1909.1074707861214
122;2064.772333331544
123;1869.9063658506382
124;2095.5072704905515
125;1909.1074707861214
126;2095.5072704905515
127;1849.4344684059122
128;2053.0300353225484
129;1909.1074707861214
130;2053.0300353225484
131;1909.1074707861214
132;2053.0300353225484
133;1851.1333387697644
134;2053.0300353225484
135;1851.1333387697644
136;2120.4207039061625
137;1851.1333387697644
138;2111.390521483404
139;1851.1333387697644
140;2126.003676443095
141;1851.1333387697644
142;2137.6494248473687
143;1851.1333387697644
144;2136.1959361216195
145;1851.1333387697644
146;2121.1194206850987
147;1851.1333387697644
148;2147.0900526033097
149;1851.1333387697644
150;2100.770364277775
151;1851.1333387697644
152;2115.6099245466357
153;1851.1333387697644
154;2118.6771983898475
155;1909.1074707861214
156;2127.378625302315
157;1909.1074707861214
158;2130.218290006482
159;1909.1074707861214
160;2119.722329348396
161;1909.1074707861214
162;2119.722329348396
163;1902.5093525454863
164;2119.4893034753263
165;1902.5093525454863
166;2089.0728479110207
167;1902.5093525454863
168;2125.665906603819
169;1902.5093525454863
170;2112.8116318260004
171;1840.4898551412543
172;2134.664618496146
173;1909.1074707861214
174;2117.7111514469066
175;1909.1074707861214
176;2120.2869365785696
177;1896.8763986365145
178;2137.4995751437964
179;1896.8763986365145
180;2115.756375899246
181;1896.8763986365145
182;2127.2737180010504
183;1909.1074707861214
184;2137.863808018469
185;1896.9492520936162
186;2131.537044204701
187;1909.1074707861214
188;2133.0089842660827
189;1909.1074707861214
190;2140.6602949045055
191;1908.5919110340703
192;2135.524586246983
193;1908.5919110340703
194;2121.6691084446875
195;1909.1074707861214
196;2139.934127982234
197;1909.1074707861214
198;2133.9986324542306
199;1902.8788885239956
200;2112.127418438006
201;1909.1074707861214
202;2128.0199590837724
203;1909.1074707861214
204;2139.462833927528
205;1909.1074707861214
206;2119.8358196558934
207;1840.4898551412543
208;2119.8358196558934
209;1909.1074707861214
210;2120.594605082766
211;1905.7851681616748
212;2115.608874576568
213;1879.8395499063902
214;2120.594605082766
215;1909.1074707861214
216;2120.594605082766
217;1903.4535672763302
218;2120.594605082766
219;1895.0308590763934
220;2090.142344501035
221;1909.1074707861214
222;2098.1234753586455
223;1903.8589613430238
224;2120.594605082766
225;1903.8589613430238
226;2120.594605082766
227;1895.1084030321617
228;2118.213593240639
229;1895.1084030321617
230;2135.6261263101783
231;1895.1084030321617
232;2126.1595110934513
233;1895.1084030321617
234;2124.869564938527
235;1894.1413167756382
236;2119.8948263798584
237;1888.6849867541384
238;2128.976752011193
239;1895.1084030321617
240;2121.3838106213993
241;1892.5540778093439
242;2135.152502798609
243;1893.4545202771951
244;2124.4585763038126
245;1883.3866638866705
246;2097.645948086976
247;1884.0274131839312
248;2097.645948086976
249;1889.9746619249897
250;2090.864240771615
251;2023.3259820535382
252;2023.3259820535382
253;2023.3259820535382
254;2023.3259820535382
255;2023.3259820535382
256;2022.2843357986524
257;2015.162538041614
258;2015.162538041614
259;2015.162538041614
260;2015.162538041614
261;2015.162538041614
262;2015.162538041614
263;2015.162538041614
264;2015.162538041614
265;2015.162538041614
266;2015.162538041614
267;2015.162538041614
268;2015.162538041614
269;2015.162538041614
270;2015.162538041614
271;2015.162538041614
272;2015.162538041614
273;2015.162538041614
274;2015.162538041614
275;2015.162538041614
276;2015.162538041614
277;2015.162538041614
278;2015.162538041614
279;2015.162538041614
280;2015.162538041614
281;2015.162538041614
282;2015.162538041614
