generation;fitness;time
0;2071.147011480532;787
1;2113.658169304987;1201
2;1947.2913403824791;1591
3;2084.760408682509;1985
4;1942.4791705148727;2372
5;2077.7107539896424;2763
6;1935.851615036811;3152
7;2079.232111608857;3544
8;1935.851615036811;3935
9;2079.232111608857;4331
10;1934.3502404825242;4719
11;2051.7381852610465;5111
12;1904.3985246909892;5501
13;2039.849045365044;5911
14;1907.858956833493;6292
15;2079.2378233589197;6670
16;1890.40546715656;7052
17;2070.617559172795;7443
18;1884.3951626433673;7830
19;2055.730839062457;8212
20;1874.9644517921397;8607
21;2036.8506605137961;9002
22;1894.3336916036196;9392
23;2059.567311218875;9789
24;1871.9536397274956;10182
25;2054.668451170502;10579
26;1863.4200429490786;10972
27;2060.259904563195;11369
28;1868.3182037974284;11751
29;2051.745019288485;12150
30;1880.3508398863864;12544
31;2051.745019288485;12944
32;1880.3508398863864;13338
33;2051.745019288485;13726
34;1880.3508398863864;14119
35;1997.7564757470464;14523
36;1879.972248369278;14923
37;2051.734911992591;15314
38;1877.046008336854;15708
39;2045.497651339363;16111
40;1880.2071101361698;16511
41;2051.642102907482;16914
42;1863.1588437947705;17305
43;2051.72673827148;17712
44;1858.4462300565353;18113
45;2048.5111742898557;18524
46;1860.1784243270079;18932
47;2047.5500820605982;19345
48;1862.023154989415;19744
49;2047.4630305963929;20160
50;1809.5396211458503;20567
51;2041.9623627250685;20986
52;1862.888986241191;21395
53;2040.5184921216892;21809
54;1846.5290951182255;22206
55;2021.5763250301793;22619
56;1855.5735831470688;23031
57;2039.8826345169866;23443
58;1855.6179620362814;23853
59;2036.9660301393806;24273
60;1845.2157440671622;24672
61;2033.0211425750463;25085
62;1846.5879429749875;25495
63;2039.8799679451165;25913
64;1836.9324151061023;26321
65;2034.964730062242;26741
66;1853.527988085814;27153
67;2035.1568088826045;27555
68;1849.9177994256966;27965
69;2035.1578681535582;28380
70;1849.594551770179;28791
71;2035.1579372709825;29206
72;1854.641972395888;29616
73;2030.0949534530887;30020
74;1843.1892933809008;30433
75;2028.9671835985146;30848
76;1843.1892909797568;31259
77;2028.8361495175805;31676
78;1843.189293752404;32087
79;2027.016442955299;32500
80;1753.756941574209;32896
81;2030.3306264724029;33310
82;1843.1892855017127;33720
83;2029.6761513692102;34136
84;1843.1894058964233;34547
85;2029.6721075857806;34968
86;1843.1880998915285;35366
87;2015.8428923723689;35786
88;1843.1873735719244;36197
89;1987.8175712571885;36613
90;1843.1888327888332;37024
91;2028.9968506153734;37443
92;1843.1726663898583;37842
93;2028.8017066133064;38257
94;1839.6148730592295;38669
95;2012.5148850097003;39088
96;1842.4381028839216;39500
97;2017.1678865944739;39915
98;1836.6162160081976;40327
99;1977.723581295686;40729
100;1819.857647103308;41137
101;2007.6278855859448;41550
102;1819.8615115026555;41959
103;2010.5382221574669;42373
104;1819.8617061894793;42787
105;2005.1326945161295;43190
106;1782.862399310304;43604
107;2006.8700114226217;44021
108;1819.960018138977;44434
109;2009.7543155647288;44851
110;1819.8829276749527;45264
111;1999.7474750402164;45681
112;1746.8584162779375;46079
113;2000.142210485086;46496
114;1816.1619396267647;46910
115;2016.0148380948654;47328
116;1729.449750058889;47741
117;2027.1265142674615;48160
118;1824.5731102392456;48570
119;1995.102328758815;48976
120;1818.9944542308772;49385
121;1999.8541394509314;49803
122;1787.3797398421286;50216
123;2001.0538600677078;50633
124;1819.1496434021524;51044
125;2000.7218225149884;51448
126;1845.2126048703012;51864
127;2000.728240852266;52282
128;1845.4618484845957;52705
129;2000.7917032533383;53121
130;1845.458580437336;53533
131;2000.7464507649058;53951
132;1844.8998340131054;54350
133;2000.7444340650566;54766
134;1828.2807252017367;55177
135;2000.6759196447276;55595
136;1826.6122472474422;56008
137;2000.74318606311;56427
138;1826.6149093887332;56837
139;2000.7310461364982;57240
140;1825.9985988126493;57652
141;2000.7434164858257;58068
142;1788.558366437985;58481
143;2000.7292211833092;58902
144;1826.4856999276287;59317
145;1999.6970171496612;59723
146;1826.6168847753947;60132
147;2000.6035603563814;60548
148;1826.6166434604017;60957
149;2000.6483457483237;61372
150;1826.6131055675644;61783
151;1968.728169687682;62202
152;1825.6510265438037;62601
153;2010.6947381454734;63012
154;1826.4895682348624;63423
155;2010.6884513904959;63841
156;1826.6053948742647;64254
157;1995.3950817917969;64670
158;1826.539578839665;65070
159;1989.405285883657;65489
160;1826.4828265868068;65900
161;1990.8442839557135;66316
162;1826.4914033666494;66727
163;1991.6188117367246;67144
164;1819.7413812638429;67567
165;1990.614687427757;67968
166;1822.8907116381124;68377
167;1985.1513300586903;68792
168;1820.354922053839;69205
169;1985.61515228739;69619
170;1821.8242361921623;70034
171;1987.1016990568028;70435
172;1824.467480541159;70844
173;1985.5336045482177;71258
174;1823.9730787524645;71670
175;1984.5060651021822;72093
176;1820.5406553246057;72507
177;1985.191349426828;72931
178;1819.5096548707986;73331
179;1985.510962205245;73747
180;1816.8894508850497;74162
181;1985.3083592104222;74581
182;1817.4700095601063;74998
183;1982.7508970074762;75423
184;1791.2173598450245;75844
185;1985.2301667637191;76252
186;1802.30533413285;76671
187;1985.1170784191559;77092
188;1819.4383354267013;77508
189;1974.3046710706071;77935
190;1816.1276123350808;78354
191;1984.7247453531224;78778
192;1820.4289195858912;79196
193;1984.6283158909835;79606
194;1815.9697397486036;80028
195;1983.2598986741882;80454
196;1819.3119739245637;80870
197;1984.948958829632;81287
198;1821.08349807124;81707
199;1982.2095651739307;82132
200;1819.5555089376437;82553
201;1982.9769107766758;82962
202;1819.715878513206;83378
203;1983.2133653437747;83800
204;1819.3434933296917;84217
205;1979.9338354301397;84644
206;1819.5642563104857;85066
207;1979.7095507024883;85491
208;1819.1155123938288;85894
209;1980.3990783831073;86315
210;1819.0733274224838;86734
211;1981.1885262784558;87160
212;1819.0357063058466;87579
213;1983.2539749839248;88004
214;1789.9066080212096;88424
215;1979.968160832669;88852
216;1820.063463930697;89273
217;1983.1733846585314;89684
218;1819.1317828731774;90106
219;1976.3147612341604;90533
220;1819.0784295311332;90956
221;1983.0650463271204;91384
222;1817.635179478442;91807
223;1982.1712314066424;92234
224;1819.19208306244;92658
225;1968.9345388355287;93068
226;1819.094233104398;93488
227;1960.578239726145;93917
228;1819.0704927848594;94338
229;1978.849193762324;94782
230;1818.5890253028692;95202
231;1938.8708548319814;95630
232;1807.416082719438;96051
233;1938.6468678746662;96480
234;1818.5811294997068;96886
235;1982.4119895418403;97314
236;1818.5951720262128;97736
237;1970.5757036030427;98160
238;1818.0650502541805;98584
239;1981.9212237256804;99010
240;1818.268832931384;99436
241;1980.5084516946915;99867
242;1818.2862519169978;100273
243;1980.5084516946915;100700
244;1818.7591847553006;101120
245;1982.427650591043;101548
246;1817.4780281948313;101971
247;1981.4948477488467;102397
248;1817.7920200899111;102818
249;1981.7867460425255;103246
250;1810.6940382788432;103664
251;1903.8826747050236;104480
252;1903.3101443152523;105311
253;1903.3101443152523;106140
254;1903.1152645372943;106957
255;1903.1053029196974;107780
256;1903.1053029196974;108603
257;1903.1053029196974;109414
258;1900.8859324880902;110240
259;1900.8859324880902;111073
260;1900.8859324880902;111886
261;1900.8859324880902;112708
262;1900.6229568414487;113533
263;1900.6229568414487;114344
264;1900.6229568414487;115164
265;1900.5156133555636;115990
266;1900.5156133555636;116804
267;1900.4110159499758;117627
268;1900.4110159499758;118453
269;1896.2221340520978;119266
270;1896.2221340520978;120092
271;1896.2221340520978;120926
272;1895.9655652654715;121739
273;1895.9655652654715;122564
274;1895.9655652654715;123394
275;1893.5715790173665;124208
276;1884.1817892362346;125030
277;1884.1817892362346;125853
278;1884.1817892362346;126669
279;1884.1817892362346;127498
280;1827.4826141784326;128333
281;1827.4826141784326;129169
282;1827.4826141784326;129992
283;1827.4826141784326;130824
284;1827.4826141784326;131658
285;1827.4826141784326;132479
286;1827.4826141784326;133316
287;1827.4826141784326;134155
288;1827.4826141784326;134990
289;1827.4826141784326;135816
290;1827.4826141784326;136653
291;1827.4826141784326;137493
292;1827.4826141784326;138314
293;1827.4826141784326;139156
294;1827.4826141784326;140000
295;1827.4826141784326;140839
296;1827.4826141784326;141672
297;1827.4826141784326;142518
