generation;fitness;time
0;1956.0959841134086;809
1;2097.6154056333653;1204
2;1942.3127106343368;1589
3;2098.2921920933345;1977
4;1942.3127106343368;2360
5;2098.2921920933345;2746
6;1942.3127106343368;3128
7;2077.305136036985;3514
8;1964.7820822864505;3897
9;2075.2486970185078;4284
10;1940.2755873027766;4681
11;2075.294257354055;5075
12;1919.9992241446337;5460
13;2074.9078342895823;5853
14;1955.9345736616478;6235
15;2059.4045976678485;6622
16;1962.6850335562012;7005
17;2015.3243307583166;7393
18;1962.6850335562012;7781
19;2015.2317665093594;8174
20;1873.9622777444938;8589
21;2015.4584880162665;9011
22;1874.0061922286447;9400
23;2015.5123979738048;9791
24;1876.337868906699;10177
25;2015.5355042794097;10568
26;1878.9640184646119;10956
27;2015.6273962316518;11356
28;1878.9580258396227;11746
29;2007.4724947531683;12136
30;1942.9045315160784;12537
31;2015.2238664132672;12931
32;1941.534710393736;13322
33;2015.2938038947243;13763
34;1886.3307258778134;14180
35;2017.3895626129374;14576
36;1886.2636831651228;14965
37;2017.46927028949;15360
38;1886.2729635948644;15761
39;2011.5524354575698;16157
40;1877.7476552225264;16546
41;2010.5043588676592;16940
42;1878.719745683313;17330
43;2010.801185034654;17725
44;1876.906023202922;18117
45;2009.9925618363777;18543
46;1876.9684407257876;19007
47;2010.4914851186995;19448
48;1876.042635579372;19875
49;2006.5925059620863;20320
50;1878.5946638072735;20765
51;2009.1275786555082;21166
52;1868.9217696830399;21575
53;2008.37721314931;21986
54;1857.8340740818323;22400
55;2000.0391325943574;22847
56;1851.8344478033541;23241
57;2003.4608925974044;23656
58;1851.0736436820055;24061
59;2003.034418041041;24530
60;1854.7585117661006;24934
61;2003.44689441298;25343
62;1858.2981733462718;25798
63;2003.301081432046;26305
64;1854.489930351006;26740
65;1995.5118487357931;27167
66;1857.5116018702197;27572
67;1994.5604800268925;27975
68;1850.9622263809167;28419
69;1995.146642553814;28846
70;1854.1724021418186;29244
71;1993.453799762726;29657
72;1864.9879279371773;30056
73;1999.3659855153103;30459
74;1861.2005410499153;30855
75;1993.6981252313772;31257
76;1863.0187769508498;31671
77;1998.32803740609;32075
78;1863.9964288926133;32474
79;1999.6608042839503;32878
80;1861.8613057735577;33278
81;1999.0914659678167;33683
82;1854.380865536087;34106
83;1999.3050407575224;34513
84;1851.9054905318917;34912
85;1997.4321071360614;35317
86;1852.024100845778;35716
87;1994.581842242251;36127
88;1851.7840470864962;36527
89;1991.292646153441;36937
90;1855.1731579744546;37375
91;1990.590767995293;37782
92;1851.4071371079513;38195
93;1980.4731502959735;38600
94;1852.8315036871838;39003
95;1993.3046497825078;39412
96;1852.8239617691893;39814
97;1992.8619094482306;40247
98;1852.8233194802865;40648
99;1980.4366374641393;41055
100;1852.8242003498935;41460
101;1996.2302742951736;41867
102;1879.1112634762085;42282
103;1994.6682688260278;42654
104;1874.9327188572338;43060
105;1972.1266026475228;43461
106;1878.7300193358942;43867
107;1971.6900034261705;44290
108;1877.6869724665103;44699
109;1989.3509401447016;45108
110;1855.9721463535066;45513
111;1993.1885721121678;45925
112;1874.224467945857;46341
113;1991.9616714624135;46754
114;1872.3525549981116;47160
115;1991.1568974388963;47570
116;1872.5306416688861;47986
117;1991.057663232435;48396
118;1876.5601687674966;48799
119;1988.3018885738682;49207
120;1866.8545301942204;49612
121;1983.7635061710985;50035
122;1872.2966219397867;50439
123;1983.3273562241568;50846
124;1870.6033107696617;51259
125;1982.5466784546056;51680
126;1871.7117261458284;52086
127;1992.5895533129888;52497
128;1870.5042032453136;52911
129;1993.6349783757662;53318
130;1869.4812967632806;53736
131;1995.0805129896557;54148
132;1856.0388757171272;54556
133;1988.352518934147;54964
134;1865.2504412973328;55386
135;1994.0107852022093;55798
136;1857.797105107567;56207
137;1956.9185849547778;56626
138;1858.6550343631366;57036
139;1992.114076337969;57472
140;1858.82267895013;57880
141;1991.4375471554001;58291
142;1859.8411207825282;58697
143;1988.850521135096;59116
144;1857.90925339167;59527
145;1989.4080506292971;59938
146;1843.939859342313;60346
147;1987.3444740308769;60751
148;1857.7821685894824;61170
149;1990.3590241989862;61581
150;1857.6811004547442;61985
151;1987.2567546422786;62397
152;1828.3226683009775;62817
153;1991.4661182269988;63231
154;1837.5431652621344;63637
155;1987.4953998549968;64046
156;1860.1023002806824;64451
157;1986.0190448368244;64866
158;1855.073003023773;65280
159;1986.0773005174624;65683
160;1855.0734980450723;66087
161;1986.8957147325004;66499
162;1844.6619583311303;66927
163;1988.0172834435025;67349
164;1843.5929100673739;67753
165;1976.0013405232135;68164
166;1826.9735960075097;68583
167;1986.3611435280172;68993
168;1836.8853504664844;69402
169;1986.411242423062;69812
170;1836.564422655871;70216
171;1984.465759260879;70637
172;1836.8557720380088;71046
173;1980.8475435221362;71460
174;1805.5720869072654;71867
