generation;fitness;time
0;2027.9263028774058;774
1;2200.560427782332;1162
2;1966.919950856585;1545
3;2113.917099785863;1935
4;1938.0099460516863;2319
5;2096.6310432101395;2706
6;1941.3987896175768;3090
7;2040.2354285392285;3481
8;1953.822219073904;3862
9;2037.1633835399057;4249
10;1933.5367163291025;4637
11;2081.170915705089;5051
12;1932.8658474531674;5472
13;2079.8657282009412;5860
14;1942.6033954082286;6239
15;2009.012659348838;6625
16;1936.5508835468013;7007
17;2013.9203823312287;7392
18;1922.2744523276974;7777
19;2066.233045161345;8164
20;1936.5508835468013;8549
21;2065.7785932462075;8939
22;1933.7343386653267;9324
23;2052.0608837117175;9711
24;1931.949022157668;10093
25;2068.167713200399;10527
26;1923.7994786176237;10912
27;2043.6614362831674;11318
28;1932.0379621187924;11719
29;2001.2005214926667;12107
30;1927.297300873166;12501
31;2049.418195161672;12893
32;1926.3184286657925;13281
33;2046.566346045606;13676
34;1923.1276756077982;14067
35;2011.1768885312483;14464
36;1920.6187807637286;14856
37;2042.0061773592117;15260
38;1922.5211784168096;15655
39;2038.709759445661;16051
40;1917.7678652694308;16441
41;2035.9756578359315;16849
42;1915.6144523065364;17243
43;2035.9756578359315;17639
44;1922.4903496981658;18036
45;2035.9756578359315;18436
46;1924.507131817683;18828
47;2035.7971725155521;19228
48;1924.9811678377637;19620
49;2032.9391532814882;20018
50;1924.9740450668528;20413
51;2030.737212194536;20821
52;1926.252251342367;21218
53;2030.6505357855824;21618
54;1917.5539334443831;22013
55;2033.2913605495826;22417
56;1917.5539334443831;22811
57;2033.191439732436;23213
58;1924.9407062254895;23610
59;2033.191439732436;24025
60;1898.7626790932577;24427
61;1999.6542131466827;24834
62;1923.9300034443233;25234
63;2039.884641192242;25648
64;1915.36407370225;26047
65;2039.884641192242;26452
66;1921.496243276587;26867
67;2048.4022732198514;27277
68;1905.8992820331548;27681
69;2048.4022732198514;28087
70;1896.0573509075418;28490
71;2045.454007436014;28895
72;1889.3139558012344;29294
73;2039.0831863965875;29715
74;1889.3139558012344;30115
75;2039.0831863965875;30521
76;1889.3139558012344;30923
77;2038.541327976448;31332
78;1889.3139558012344;31734
79;2042.851747417609;32158
80;1875.9149435600016;32558
81;2043.908433881951;32969
82;1856.3201720369084;33370
83;2043.3020265081418;33778
84;1887.3664719093;34178
85;2043.908433881951;34595
86;1887.3664719093;34999
87;2043.908433881951;35409
88;1887.3664719093;35815
89;2041.1833899651947;36226
90;1879.6963111557059;36629
91;2040.8656894238209;37072
92;1877.4714202045768;37480
93;2030.4808761082109;37898
94;1870.156789166951;38313
95;2031.3800357169353;38730
96;1870.156789166951;39159
97;2030.6980616272697;39581
98;1870.156789166951;40000
99;2030.8596988244656;40421
100;1869.081155361427;40868
101;2029.9047071437253;41297
102;1872.74662839509;41717
103;2029.6475301115172;42145
104;1863.5935741336227;42582
105;2032.3290469755789;43009
106;1868.327539674102;43428
107;2029.6475301115172;43854
108;1868.327539674102;44291
109;2029.6475301115172;44720
110;1868.327539674102;45142
111;2030.782692373679;45569
112;1868.327539674102;46007
113;2030.5662850259203;46450
114;1868.327539674102;46903
115;2027.6163649789096;47333
116;1862.2070917769165;47769
117;2032.1206675570886;48196
118;1856.9155944703139;48616
119;2029.0008683569847;49053
120;1856.9155944703139;49476
121;2029.0008683569847;49934
122;1856.9155944703139;50354
123;2029.0008683569847;50798
124;1868.327539674102;51235
125;2029.0008683569847;51659
126;1868.327539674102;52082
127;2032.3290469755789;52523
128;1868.327539674102;52943
129;2030.706052925706;53368
130;1844.8581838834757;53783
131;2030.706052925706;54219
132;1873.2278210782026;54639
133;2030.706052925706;55063
134;1872.8840544871873;55481
135;2030.706052925706;55920
136;1877.7199926695635;56340
137;2030.706052925706;56762
138;1864.4374390104094;57177
139;2030.706052925706;57618
140;1875.660250976927;58028
141;2032.3290469755789;58450
142;1870.6681172716203;58869
143;2034.19059220441;59305
144;1868.6315736608883;59726
145;2033.3923097420006;60149
146;1864.5212606069992;60565
147;2033.3216542130249;61001
148;1851.2102946355697;61423
149;2032.9284669109268;61851
150;1805.3707451920166;62271
151;2032.7641799318276;62713
152;1805.3707451920166;63145
153;2032.54808623029;63571
154;1805.3707451920166;63996
155;2035.2401509025394;64443
156;1828.9656921767566;64868
157;2034.6306062508027;65296
158;1802.8328580826224;65734
159;2035.6532784728413;66164
160;1810.743654183018;66588
161;2054.5045521883267;67017
